feat_1_,feat_2_,feat_3_,feat_4_,feat_5_,feat_6_,feat_7_,feat_8_,feat_9_,feat_10_,response,joint_prob,feat_comb_id
1,1,1,3,3,3,1,3,2,3,1.5,2.14459620194292e-06,51004
2,1,1,3,3,3,1,3,2,3,-0.5,1.46409329194354e-06,51005
3,1,1,3,3,3,1,3,2,3,0.5,6.80502909999385e-07,51006
1,2,1,3,3,3,1,3,2,3,0.5,1.46409329194354e-06,51007
2,2,1,3,3,3,1,3,2,3,4.5,9.99521105918246e-07,51008
3,2,1,3,3,3,1,3,2,3,2.5,4.64572186025289e-07,51009
1,3,1,3,3,3,1,3,2,3,2.5,6.80502909999385e-07,51010
2,3,1,3,3,3,1,3,2,3,3.5,4.64572186025289e-07,51011
3,3,1,3,3,3,1,3,2,3,7.5,2.15930723974096e-07,51012
1,1,2,3,3,3,1,3,2,3,4.5,1.46409329194354e-06,51013
2,1,2,3,3,3,1,3,2,3,2.5,9.99521105918246e-07,51014
3,1,2,3,3,3,1,3,2,3,3.5,4.64572186025289e-07,51015
1,2,2,3,3,3,1,3,2,3,3.5,9.99521105918246e-07,51016
2,2,2,3,3,3,1,3,2,3,7.5,6.82362556179626e-07,51017
3,2,2,3,3,3,1,3,2,3,5.5,3.1715854973862e-07,51018
1,3,2,3,3,3,1,3,2,3,5.5,4.64572186025289e-07,51019
2,3,2,3,3,3,1,3,2,3,6.5,3.1715854973862e-07,51020
3,3,2,3,3,3,1,3,2,3,10.5,1.47413636286669e-07,51021
1,1,3,3,3,3,1,3,2,3,6.5,6.80502909999385e-07,51022
2,1,3,3,3,3,1,3,2,3,4.5,4.64572186025289e-07,51023
3,1,3,3,3,3,1,3,2,3,5.5,2.15930723974096e-07,51024
1,2,3,3,3,3,1,3,2,3,5.5,4.64572186025289e-07,51025
2,2,3,3,3,3,1,3,2,3,9.5,3.1715854973862e-07,51026
3,2,3,3,3,3,1,3,2,3,7.5,1.47413636286669e-07,51027
1,3,3,3,3,3,1,3,2,3,7.5,2.15930723974096e-07,51028
2,3,3,3,3,3,1,3,2,3,8.5,1.47413636286669e-07,51029
3,3,3,3,3,3,1,3,2,3,12.5,6.85170876874271e-08,51030
1,1,1,1,1,1,2,3,2,3,15.5,4.58263627245264e-05,51031
2,1,1,1,1,1,2,3,2,3,13.5,3.12851762948968e-05,51032
3,1,1,1,1,1,2,3,2,3,14.5,1.45411864296296e-05,51033
1,2,1,1,1,1,2,3,2,3,14.5,3.12851762948968e-05,51034
2,2,1,1,1,1,2,3,2,3,18.5,2.13580611161823e-05,51035
3,2,1,1,1,1,2,3,2,3,16.5,9.92711517871451e-06,51036
1,3,1,1,1,1,2,3,2,3,16.5,1.45411864296296e-05,51037
2,3,1,1,1,1,2,3,2,3,17.5,9.92711517871451e-06,51038
3,3,1,1,1,1,2,3,2,3,21.5,4.61407125091508e-06,51039
1,1,2,1,1,1,2,3,2,3,19.5,3.12851762948968e-05,51040
2,1,2,1,1,1,2,3,2,3,17.5,2.13580611161823e-05,51041
3,1,2,1,1,1,2,3,2,3,18.5,9.92711517871451e-06,51042
1,2,2,1,1,1,2,3,2,3,18.5,2.13580611161823e-05,51043
2,2,2,1,1,1,2,3,2,3,22.5,1.45809238964393e-05,51044
3,2,2,1,1,1,2,3,2,3,20.5,6.77713721974296e-06,51045
1,3,2,1,1,1,2,3,2,3,20.5,9.92711517871451e-06,51046
2,3,2,1,1,1,2,3,2,3,21.5,6.77713721974296e-06,51047
3,3,2,1,1,1,2,3,2,3,25.5,3.14997795897154e-06,51048
1,1,3,1,1,1,2,3,2,3,22.5,1.45411864296296e-05,51049
2,1,3,1,1,1,2,3,2,3,20.5,9.92711517871451e-06,51050
3,1,3,1,1,1,2,3,2,3,21.5,4.61407125091508e-06,51051
1,2,3,1,1,1,2,3,2,3,21.5,9.92711517871451e-06,51052
2,2,3,1,1,1,2,3,2,3,25.5,6.77713721974296e-06,51053
3,2,3,1,1,1,2,3,2,3,23.5,3.14997795897154e-06,51054
1,3,3,1,1,1,2,3,2,3,23.5,4.61407125091508e-06,51055
2,3,3,1,1,1,2,3,2,3,24.5,3.14997795897154e-06,51056
3,3,3,1,1,1,2,3,2,3,28.5,1.46409329194354e-06,51057
1,1,1,2,1,1,2,3,2,3,15.5,3.12851762948968e-05,51058
2,1,1,2,1,1,2,3,2,3,13.5,2.13580611161823e-05,51059
3,1,1,2,1,1,2,3,2,3,14.5,9.92711517871451e-06,51060
1,2,1,2,1,1,2,3,2,3,14.5,2.13580611161823e-05,51061
2,2,1,2,1,1,2,3,2,3,18.5,1.45809238964393e-05,51062
3,2,1,2,1,1,2,3,2,3,16.5,6.77713721974296e-06,51063
1,3,1,2,1,1,2,3,2,3,16.5,9.92711517871451e-06,51064
2,3,1,2,1,1,2,3,2,3,17.5,6.77713721974296e-06,51065
3,3,1,2,1,1,2,3,2,3,21.5,3.14997795897154e-06,51066
1,1,2,2,1,1,2,3,2,3,17.5,2.13580611161823e-05,51067
2,1,2,2,1,1,2,3,2,3,15.5,1.45809238964393e-05,51068
3,1,2,2,1,1,2,3,2,3,16.5,6.77713721974296e-06,51069
1,2,2,2,1,1,2,3,2,3,16.5,1.45809238964393e-05,51070
2,2,2,2,1,1,2,3,2,3,20.5,9.95424352974966e-06,51071
3,2,2,2,1,1,2,3,2,3,18.5,4.62668036668967e-06,51072
1,3,2,2,1,1,2,3,2,3,18.5,6.77713721974296e-06,51073
2,3,2,2,1,1,2,3,2,3,19.5,4.62668036668967e-06,51074
3,3,2,2,1,1,2,3,2,3,23.5,2.1504568530533e-06,51075
1,1,3,2,1,1,2,3,2,3,21.5,9.92711517871451e-06,51076
2,1,3,2,1,1,2,3,2,3,19.5,6.77713721974296e-06,51077
3,1,3,2,1,1,2,3,2,3,20.5,3.14997795897154e-06,51078
1,2,3,2,1,1,2,3,2,3,20.5,6.77713721974296e-06,51079
2,2,3,2,1,1,2,3,2,3,24.5,4.62668036668967e-06,51080
3,2,3,2,1,1,2,3,2,3,22.5,2.1504568530533e-06,51081
1,3,3,2,1,1,2,3,2,3,22.5,3.14997795897154e-06,51082
2,3,3,2,1,1,2,3,2,3,23.5,2.1504568530533e-06,51083
3,3,3,2,1,1,2,3,2,3,27.5,9.99521105918246e-07,51084
1,1,1,3,1,1,2,3,2,3,14.5,1.45411864296296e-05,51085
2,1,1,3,1,1,2,3,2,3,12.5,9.92711517871451e-06,51086
3,1,1,3,1,1,2,3,2,3,13.5,4.61407125091508e-06,51087
1,2,1,3,1,1,2,3,2,3,13.5,9.92711517871451e-06,51088
2,2,1,3,1,1,2,3,2,3,17.5,6.77713721974296e-06,51089
3,2,1,3,1,1,2,3,2,3,15.5,3.14997795897154e-06,51090
1,3,1,3,1,1,2,3,2,3,15.5,4.61407125091508e-06,51091
2,3,1,3,1,1,2,3,2,3,16.5,3.14997795897154e-06,51092
3,3,1,3,1,1,2,3,2,3,20.5,1.46409329194354e-06,51093
1,1,2,3,1,1,2,3,2,3,17.5,9.92711517871451e-06,51094
2,1,2,3,1,1,2,3,2,3,15.5,6.77713721974296e-06,51095
3,1,2,3,1,1,2,3,2,3,16.5,3.14997795897154e-06,51096
1,2,2,3,1,1,2,3,2,3,16.5,6.77713721974296e-06,51097
2,2,2,3,1,1,2,3,2,3,20.5,4.62668036668967e-06,51098
3,2,2,3,1,1,2,3,2,3,18.5,2.1504568530533e-06,51099
1,3,2,3,1,1,2,3,2,3,18.5,3.14997795897154e-06,51100
2,3,2,3,1,1,2,3,2,3,19.5,2.1504568530533e-06,51101
3,3,2,3,1,1,2,3,2,3,23.5,9.99521105918246e-07,51102
1,1,3,3,1,1,2,3,2,3,19.5,4.61407125091508e-06,51103
2,1,3,3,1,1,2,3,2,3,17.5,3.14997795897154e-06,51104
3,1,3,3,1,1,2,3,2,3,18.5,1.46409329194354e-06,51105
1,2,3,3,1,1,2,3,2,3,18.5,3.14997795897154e-06,51106
2,2,3,3,1,1,2,3,2,3,22.5,2.1504568530533e-06,51107
3,2,3,3,1,1,2,3,2,3,20.5,9.99521105918246e-07,51108
1,3,3,3,1,1,2,3,2,3,20.5,1.46409329194354e-06,51109
2,3,3,3,1,1,2,3,2,3,21.5,9.99521105918246e-07,51110
3,3,3,3,1,1,2,3,2,3,25.5,4.64572186025289e-07,51111
1,1,1,1,2,1,2,3,2,3,11,3.12851762948968e-05,51112
2,1,1,1,2,1,2,3,2,3,9,2.13580611161823e-05,51113
3,1,1,1,2,1,2,3,2,3,10,9.92711517871451e-06,51114
1,2,1,1,2,1,2,3,2,3,10,2.13580611161823e-05,51115
2,2,1,1,2,1,2,3,2,3,14,1.45809238964393e-05,51116
3,2,1,1,2,1,2,3,2,3,12,6.77713721974296e-06,51117
1,3,1,1,2,1,2,3,2,3,12,9.92711517871451e-06,51118
2,3,1,1,2,1,2,3,2,3,13,6.77713721974296e-06,51119
3,3,1,1,2,1,2,3,2,3,17,3.14997795897154e-06,51120
1,1,2,1,2,1,2,3,2,3,15,2.13580611161823e-05,51121
2,1,2,1,2,1,2,3,2,3,13,1.45809238964393e-05,51122
3,1,2,1,2,1,2,3,2,3,14,6.77713721974296e-06,51123
1,2,2,1,2,1,2,3,2,3,14,1.45809238964393e-05,51124
2,2,2,1,2,1,2,3,2,3,18,9.95424352974966e-06,51125
3,2,2,1,2,1,2,3,2,3,16,4.62668036668967e-06,51126
1,3,2,1,2,1,2,3,2,3,16,6.77713721974296e-06,51127
2,3,2,1,2,1,2,3,2,3,17,4.62668036668967e-06,51128
3,3,2,1,2,1,2,3,2,3,21,2.1504568530533e-06,51129
1,1,3,1,2,1,2,3,2,3,18,9.92711517871451e-06,51130
2,1,3,1,2,1,2,3,2,3,16,6.77713721974296e-06,51131
3,1,3,1,2,1,2,3,2,3,17,3.14997795897154e-06,51132
1,2,3,1,2,1,2,3,2,3,17,6.77713721974296e-06,51133
2,2,3,1,2,1,2,3,2,3,21,4.62668036668967e-06,51134
3,2,3,1,2,1,2,3,2,3,19,2.1504568530533e-06,51135
1,3,3,1,2,1,2,3,2,3,19,3.14997795897154e-06,51136
2,3,3,1,2,1,2,3,2,3,20,2.1504568530533e-06,51137
3,3,3,1,2,1,2,3,2,3,24,9.99521105918246e-07,51138
1,1,1,2,2,1,2,3,2,3,11,2.13580611161823e-05,51139
2,1,1,2,2,1,2,3,2,3,9,1.45809238964393e-05,51140
3,1,1,2,2,1,2,3,2,3,10,6.77713721974296e-06,51141
1,2,1,2,2,1,2,3,2,3,10,1.45809238964393e-05,51142
2,2,1,2,2,1,2,3,2,3,14,9.95424352974966e-06,51143
3,2,1,2,2,1,2,3,2,3,12,4.62668036668967e-06,51144
1,3,1,2,2,1,2,3,2,3,12,6.77713721974296e-06,51145
2,3,1,2,2,1,2,3,2,3,13,4.62668036668967e-06,51146
3,3,1,2,2,1,2,3,2,3,17,2.1504568530533e-06,51147
1,1,2,2,2,1,2,3,2,3,13,1.45809238964393e-05,51148
2,1,2,2,2,1,2,3,2,3,11,9.95424352974966e-06,51149
3,1,2,2,2,1,2,3,2,3,12,4.62668036668967e-06,51150
1,2,2,2,2,1,2,3,2,3,12,9.95424352974966e-06,51151
2,2,2,2,2,1,2,3,2,3,16,6.79565745993367e-06,51152
3,2,2,2,2,1,2,3,2,3,14,3.15858606981599e-06,51153
1,3,2,2,2,1,2,3,2,3,14,4.62668036668967e-06,51154
2,3,2,2,2,1,2,3,2,3,15,3.15858606981599e-06,51155
3,3,2,2,2,1,2,3,2,3,19,1.46809429687367e-06,51156
1,1,3,2,2,1,2,3,2,3,17,6.77713721974296e-06,51157
2,1,3,2,2,1,2,3,2,3,15,4.62668036668967e-06,51158
3,1,3,2,2,1,2,3,2,3,16,2.1504568530533e-06,51159
1,2,3,2,2,1,2,3,2,3,16,4.62668036668967e-06,51160
2,2,3,2,2,1,2,3,2,3,20,3.15858606981599e-06,51161
3,2,3,2,2,1,2,3,2,3,18,1.46809429687367e-06,51162
1,3,3,2,2,1,2,3,2,3,18,2.1504568530533e-06,51163
2,3,3,2,2,1,2,3,2,3,19,1.46809429687367e-06,51164
3,3,3,2,2,1,2,3,2,3,23,6.82362556179626e-07,51165
1,1,1,3,2,1,2,3,2,3,10,9.92711517871451e-06,51166
2,1,1,3,2,1,2,3,2,3,8,6.77713721974296e-06,51167
3,1,1,3,2,1,2,3,2,3,9,3.14997795897154e-06,51168
1,2,1,3,2,1,2,3,2,3,9,6.77713721974296e-06,51169
2,2,1,3,2,1,2,3,2,3,13,4.62668036668967e-06,51170
3,2,1,3,2,1,2,3,2,3,11,2.1504568530533e-06,51171
1,3,1,3,2,1,2,3,2,3,11,3.14997795897154e-06,51172
2,3,1,3,2,1,2,3,2,3,12,2.1504568530533e-06,51173
3,3,1,3,2,1,2,3,2,3,16,9.99521105918246e-07,51174
1,1,2,3,2,1,2,3,2,3,13,6.77713721974296e-06,51175
2,1,2,3,2,1,2,3,2,3,11,4.62668036668967e-06,51176
3,1,2,3,2,1,2,3,2,3,12,2.1504568530533e-06,51177
1,2,2,3,2,1,2,3,2,3,12,4.62668036668967e-06,51178
2,2,2,3,2,1,2,3,2,3,16,3.15858606981599e-06,51179
3,2,2,3,2,1,2,3,2,3,14,1.46809429687367e-06,51180
1,3,2,3,2,1,2,3,2,3,14,2.1504568530533e-06,51181
2,3,2,3,2,1,2,3,2,3,15,1.46809429687367e-06,51182
3,3,2,3,2,1,2,3,2,3,19,6.82362556179626e-07,51183
1,1,3,3,2,1,2,3,2,3,15,3.14997795897154e-06,51184
2,1,3,3,2,1,2,3,2,3,13,2.1504568530533e-06,51185
3,1,3,3,2,1,2,3,2,3,14,9.99521105918246e-07,51186
1,2,3,3,2,1,2,3,2,3,14,2.1504568530533e-06,51187
2,2,3,3,2,1,2,3,2,3,18,1.46809429687367e-06,51188
3,2,3,3,2,1,2,3,2,3,16,6.82362556179626e-07,51189
1,3,3,3,2,1,2,3,2,3,16,9.99521105918246e-07,51190
2,3,3,3,2,1,2,3,2,3,17,6.82362556179626e-07,51191
3,3,3,3,2,1,2,3,2,3,21,3.1715854973862e-07,51192
1,1,1,1,3,1,2,3,2,3,9,1.45411864296296e-05,51193
2,1,1,1,3,1,2,3,2,3,7,9.92711517871451e-06,51194
3,1,1,1,3,1,2,3,2,3,8,4.61407125091508e-06,51195
1,2,1,1,3,1,2,3,2,3,8,9.92711517871451e-06,51196
2,2,1,1,3,1,2,3,2,3,12,6.77713721974296e-06,51197
3,2,1,1,3,1,2,3,2,3,10,3.14997795897154e-06,51198
1,3,1,1,3,1,2,3,2,3,10,4.61407125091508e-06,51199
2,3,1,1,3,1,2,3,2,3,11,3.14997795897154e-06,51200
3,3,1,1,3,1,2,3,2,3,15,1.46409329194354e-06,51201
1,1,2,1,3,1,2,3,2,3,13,9.92711517871451e-06,51202
2,1,2,1,3,1,2,3,2,3,11,6.77713721974296e-06,51203
3,1,2,1,3,1,2,3,2,3,12,3.14997795897154e-06,51204
1,2,2,1,3,1,2,3,2,3,12,6.77713721974296e-06,51205
2,2,2,1,3,1,2,3,2,3,16,4.62668036668967e-06,51206
3,2,2,1,3,1,2,3,2,3,14,2.1504568530533e-06,51207
1,3,2,1,3,1,2,3,2,3,14,3.14997795897154e-06,51208
2,3,2,1,3,1,2,3,2,3,15,2.1504568530533e-06,51209
3,3,2,1,3,1,2,3,2,3,19,9.99521105918246e-07,51210
1,1,3,1,3,1,2,3,2,3,16,4.61407125091508e-06,51211
2,1,3,1,3,1,2,3,2,3,14,3.14997795897154e-06,51212
3,1,3,1,3,1,2,3,2,3,15,1.46409329194354e-06,51213
1,2,3,1,3,1,2,3,2,3,15,3.14997795897154e-06,51214
2,2,3,1,3,1,2,3,2,3,19,2.1504568530533e-06,51215
3,2,3,1,3,1,2,3,2,3,17,9.99521105918246e-07,51216
1,3,3,1,3,1,2,3,2,3,17,1.46409329194354e-06,51217
2,3,3,1,3,1,2,3,2,3,18,9.99521105918246e-07,51218
3,3,3,1,3,1,2,3,2,3,22,4.64572186025289e-07,51219
1,1,1,2,3,1,2,3,2,3,9,9.92711517871451e-06,51220
2,1,1,2,3,1,2,3,2,3,7,6.77713721974296e-06,51221
3,1,1,2,3,1,2,3,2,3,8,3.14997795897154e-06,51222
1,2,1,2,3,1,2,3,2,3,8,6.77713721974296e-06,51223
2,2,1,2,3,1,2,3,2,3,12,4.62668036668967e-06,51224
3,2,1,2,3,1,2,3,2,3,10,2.1504568530533e-06,51225
1,3,1,2,3,1,2,3,2,3,10,3.14997795897154e-06,51226
2,3,1,2,3,1,2,3,2,3,11,2.1504568530533e-06,51227
3,3,1,2,3,1,2,3,2,3,15,9.99521105918246e-07,51228
1,1,2,2,3,1,2,3,2,3,11,6.77713721974296e-06,51229
2,1,2,2,3,1,2,3,2,3,9,4.62668036668967e-06,51230
3,1,2,2,3,1,2,3,2,3,10,2.1504568530533e-06,51231
1,2,2,2,3,1,2,3,2,3,10,4.62668036668967e-06,51232
2,2,2,2,3,1,2,3,2,3,14,3.15858606981599e-06,51233
3,2,2,2,3,1,2,3,2,3,12,1.46809429687367e-06,51234
1,3,2,2,3,1,2,3,2,3,12,2.1504568530533e-06,51235
2,3,2,2,3,1,2,3,2,3,13,1.46809429687367e-06,51236
3,3,2,2,3,1,2,3,2,3,17,6.82362556179626e-07,51237
1,1,3,2,3,1,2,3,2,3,15,3.14997795897154e-06,51238
2,1,3,2,3,1,2,3,2,3,13,2.1504568530533e-06,51239
3,1,3,2,3,1,2,3,2,3,14,9.99521105918246e-07,51240
1,2,3,2,3,1,2,3,2,3,14,2.1504568530533e-06,51241
2,2,3,2,3,1,2,3,2,3,18,1.46809429687367e-06,51242
3,2,3,2,3,1,2,3,2,3,16,6.82362556179626e-07,51243
1,3,3,2,3,1,2,3,2,3,16,9.99521105918246e-07,51244
2,3,3,2,3,1,2,3,2,3,17,6.82362556179626e-07,51245
3,3,3,2,3,1,2,3,2,3,21,3.1715854973862e-07,51246
1,1,1,3,3,1,2,3,2,3,8,4.61407125091508e-06,51247
2,1,1,3,3,1,2,3,2,3,6,3.14997795897154e-06,51248
3,1,1,3,3,1,2,3,2,3,7,1.46409329194354e-06,51249
1,2,1,3,3,1,2,3,2,3,7,3.14997795897154e-06,51250
2,2,1,3,3,1,2,3,2,3,11,2.1504568530533e-06,51251
3,2,1,3,3,1,2,3,2,3,9,9.99521105918246e-07,51252
1,3,1,3,3,1,2,3,2,3,9,1.46409329194354e-06,51253
2,3,1,3,3,1,2,3,2,3,10,9.99521105918246e-07,51254
3,3,1,3,3,1,2,3,2,3,14,4.64572186025289e-07,51255
1,1,2,3,3,1,2,3,2,3,11,3.14997795897154e-06,51256
2,1,2,3,3,1,2,3,2,3,9,2.1504568530533e-06,51257
3,1,2,3,3,1,2,3,2,3,10,9.99521105918246e-07,51258
1,2,2,3,3,1,2,3,2,3,10,2.1504568530533e-06,51259
2,2,2,3,3,1,2,3,2,3,14,1.46809429687367e-06,51260
3,2,2,3,3,1,2,3,2,3,12,6.82362556179626e-07,51261
1,3,2,3,3,1,2,3,2,3,12,9.99521105918246e-07,51262
2,3,2,3,3,1,2,3,2,3,13,6.82362556179626e-07,51263
3,3,2,3,3,1,2,3,2,3,17,3.1715854973862e-07,51264
1,1,3,3,3,1,2,3,2,3,13,1.46409329194354e-06,51265
2,1,3,3,3,1,2,3,2,3,11,9.99521105918246e-07,51266
3,1,3,3,3,1,2,3,2,3,12,4.64572186025289e-07,51267
1,2,3,3,3,1,2,3,2,3,12,9.99521105918246e-07,51268
2,2,3,3,3,1,2,3,2,3,16,6.82362556179626e-07,51269
3,2,3,3,3,1,2,3,2,3,14,3.1715854973862e-07,51270
1,3,3,3,3,1,2,3,2,3,14,4.64572186025289e-07,51271
2,3,3,3,3,1,2,3,2,3,15,3.1715854973862e-07,51272
3,3,3,3,3,1,2,3,2,3,19,1.47413636286669e-07,51273
1,1,1,1,1,2,2,3,2,3,10,3.12851762948968e-05,51274
2,1,1,1,1,2,2,3,2,3,8,2.13580611161823e-05,51275
3,1,1,1,1,2,2,3,2,3,9,9.92711517871451e-06,51276
1,2,1,1,1,2,2,3,2,3,9,2.13580611161823e-05,51277
2,2,1,1,1,2,2,3,2,3,13,1.45809238964393e-05,51278
3,2,1,1,1,2,2,3,2,3,11,6.77713721974296e-06,51279
1,3,1,1,1,2,2,3,2,3,11,9.92711517871451e-06,51280
2,3,1,1,1,2,2,3,2,3,12,6.77713721974296e-06,51281
3,3,1,1,1,2,2,3,2,3,16,3.14997795897154e-06,51282
1,1,2,1,1,2,2,3,2,3,14,2.13580611161823e-05,51283
2,1,2,1,1,2,2,3,2,3,12,1.45809238964393e-05,51284
3,1,2,1,1,2,2,3,2,3,13,6.77713721974296e-06,51285
1,2,2,1,1,2,2,3,2,3,13,1.45809238964393e-05,51286
2,2,2,1,1,2,2,3,2,3,17,9.95424352974966e-06,51287
3,2,2,1,1,2,2,3,2,3,15,4.62668036668967e-06,51288
1,3,2,1,1,2,2,3,2,3,15,6.77713721974296e-06,51289
2,3,2,1,1,2,2,3,2,3,16,4.62668036668967e-06,51290
3,3,2,1,1,2,2,3,2,3,20,2.1504568530533e-06,51291
1,1,3,1,1,2,2,3,2,3,17,9.92711517871451e-06,51292
2,1,3,1,1,2,2,3,2,3,15,6.77713721974296e-06,51293
3,1,3,1,1,2,2,3,2,3,16,3.14997795897154e-06,51294
1,2,3,1,1,2,2,3,2,3,16,6.77713721974296e-06,51295
2,2,3,1,1,2,2,3,2,3,20,4.62668036668967e-06,51296
3,2,3,1,1,2,2,3,2,3,18,2.1504568530533e-06,51297
1,3,3,1,1,2,2,3,2,3,18,3.14997795897154e-06,51298
2,3,3,1,1,2,2,3,2,3,19,2.1504568530533e-06,51299
3,3,3,1,1,2,2,3,2,3,23,9.99521105918246e-07,51300
1,1,1,2,1,2,2,3,2,3,10,2.13580611161823e-05,51301
2,1,1,2,1,2,2,3,2,3,8,1.45809238964393e-05,51302
3,1,1,2,1,2,2,3,2,3,9,6.77713721974296e-06,51303
1,2,1,2,1,2,2,3,2,3,9,1.45809238964393e-05,51304
2,2,1,2,1,2,2,3,2,3,13,9.95424352974966e-06,51305
3,2,1,2,1,2,2,3,2,3,11,4.62668036668967e-06,51306
1,3,1,2,1,2,2,3,2,3,11,6.77713721974296e-06,51307
2,3,1,2,1,2,2,3,2,3,12,4.62668036668967e-06,51308
3,3,1,2,1,2,2,3,2,3,16,2.1504568530533e-06,51309
1,1,2,2,1,2,2,3,2,3,12,1.45809238964393e-05,51310
2,1,2,2,1,2,2,3,2,3,10,9.95424352974966e-06,51311
3,1,2,2,1,2,2,3,2,3,11,4.62668036668967e-06,51312
1,2,2,2,1,2,2,3,2,3,11,9.95424352974966e-06,51313
2,2,2,2,1,2,2,3,2,3,15,6.79565745993367e-06,51314
3,2,2,2,1,2,2,3,2,3,13,3.15858606981599e-06,51315
1,3,2,2,1,2,2,3,2,3,13,4.62668036668967e-06,51316
2,3,2,2,1,2,2,3,2,3,14,3.15858606981599e-06,51317
3,3,2,2,1,2,2,3,2,3,18,1.46809429687367e-06,51318
1,1,3,2,1,2,2,3,2,3,16,6.77713721974296e-06,51319
2,1,3,2,1,2,2,3,2,3,14,4.62668036668967e-06,51320
3,1,3,2,1,2,2,3,2,3,15,2.1504568530533e-06,51321
1,2,3,2,1,2,2,3,2,3,15,4.62668036668967e-06,51322
2,2,3,2,1,2,2,3,2,3,19,3.15858606981599e-06,51323
3,2,3,2,1,2,2,3,2,3,17,1.46809429687367e-06,51324
1,3,3,2,1,2,2,3,2,3,17,2.1504568530533e-06,51325
2,3,3,2,1,2,2,3,2,3,18,1.46809429687367e-06,51326
3,3,3,2,1,2,2,3,2,3,22,6.82362556179626e-07,51327
1,1,1,3,1,2,2,3,2,3,9,9.92711517871451e-06,51328
2,1,1,3,1,2,2,3,2,3,7,6.77713721974296e-06,51329
3,1,1,3,1,2,2,3,2,3,8,3.14997795897154e-06,51330
1,2,1,3,1,2,2,3,2,3,8,6.77713721974296e-06,51331
2,2,1,3,1,2,2,3,2,3,12,4.62668036668967e-06,51332
3,2,1,3,1,2,2,3,2,3,10,2.1504568530533e-06,51333
1,3,1,3,1,2,2,3,2,3,10,3.14997795897154e-06,51334
2,3,1,3,1,2,2,3,2,3,11,2.1504568530533e-06,51335
3,3,1,3,1,2,2,3,2,3,15,9.99521105918246e-07,51336
1,1,2,3,1,2,2,3,2,3,12,6.77713721974296e-06,51337
2,1,2,3,1,2,2,3,2,3,10,4.62668036668967e-06,51338
3,1,2,3,1,2,2,3,2,3,11,2.1504568530533e-06,51339
1,2,2,3,1,2,2,3,2,3,11,4.62668036668967e-06,51340
2,2,2,3,1,2,2,3,2,3,15,3.15858606981599e-06,51341
3,2,2,3,1,2,2,3,2,3,13,1.46809429687367e-06,51342
1,3,2,3,1,2,2,3,2,3,13,2.1504568530533e-06,51343
2,3,2,3,1,2,2,3,2,3,14,1.46809429687367e-06,51344
3,3,2,3,1,2,2,3,2,3,18,6.82362556179626e-07,51345
1,1,3,3,1,2,2,3,2,3,14,3.14997795897154e-06,51346
2,1,3,3,1,2,2,3,2,3,12,2.1504568530533e-06,51347
3,1,3,3,1,2,2,3,2,3,13,9.99521105918246e-07,51348
1,2,3,3,1,2,2,3,2,3,13,2.1504568530533e-06,51349
2,2,3,3,1,2,2,3,2,3,17,1.46809429687367e-06,51350
3,2,3,3,1,2,2,3,2,3,15,6.82362556179626e-07,51351
1,3,3,3,1,2,2,3,2,3,15,9.99521105918246e-07,51352
2,3,3,3,1,2,2,3,2,3,16,6.82362556179626e-07,51353
3,3,3,3,1,2,2,3,2,3,20,3.1715854973862e-07,51354
1,1,1,1,2,2,2,3,2,3,10.5,2.13580611161823e-05,51355
2,1,1,1,2,2,2,3,2,3,8.5,1.45809238964393e-05,51356
3,1,1,1,2,2,2,3,2,3,9.5,6.77713721974296e-06,51357
1,2,1,1,2,2,2,3,2,3,9.5,1.45809238964393e-05,51358
2,2,1,1,2,2,2,3,2,3,13.5,9.95424352974966e-06,51359
3,2,1,1,2,2,2,3,2,3,11.5,4.62668036668967e-06,51360
1,3,1,1,2,2,2,3,2,3,11.5,6.77713721974296e-06,51361
2,3,1,1,2,2,2,3,2,3,12.5,4.62668036668967e-06,51362
3,3,1,1,2,2,2,3,2,3,16.5,2.1504568530533e-06,51363
1,1,2,1,2,2,2,3,2,3,14.5,1.45809238964393e-05,51364
2,1,2,1,2,2,2,3,2,3,12.5,9.95424352974966e-06,51365
3,1,2,1,2,2,2,3,2,3,13.5,4.62668036668967e-06,51366
1,2,2,1,2,2,2,3,2,3,13.5,9.95424352974966e-06,51367
2,2,2,1,2,2,2,3,2,3,17.5,6.79565745993367e-06,51368
3,2,2,1,2,2,2,3,2,3,15.5,3.15858606981599e-06,51369
1,3,2,1,2,2,2,3,2,3,15.5,4.62668036668967e-06,51370
2,3,2,1,2,2,2,3,2,3,16.5,3.15858606981599e-06,51371
3,3,2,1,2,2,2,3,2,3,20.5,1.46809429687367e-06,51372
1,1,3,1,2,2,2,3,2,3,17.5,6.77713721974296e-06,51373
2,1,3,1,2,2,2,3,2,3,15.5,4.62668036668967e-06,51374
3,1,3,1,2,2,2,3,2,3,16.5,2.1504568530533e-06,51375
1,2,3,1,2,2,2,3,2,3,16.5,4.62668036668967e-06,51376
2,2,3,1,2,2,2,3,2,3,20.5,3.15858606981599e-06,51377
3,2,3,1,2,2,2,3,2,3,18.5,1.46809429687367e-06,51378
1,3,3,1,2,2,2,3,2,3,18.5,2.1504568530533e-06,51379
2,3,3,1,2,2,2,3,2,3,19.5,1.46809429687367e-06,51380
3,3,3,1,2,2,2,3,2,3,23.5,6.82362556179626e-07,51381
1,1,1,2,2,2,2,3,2,3,10.5,1.45809238964393e-05,51382
