rn,skillscoremean_X1,skillscoremean_X2,skillscoremean_X3,skillscoremean_total,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,mu.scale,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_AIC_each_k,0.820269841830892,0.829040478754646,0.829554298446109,0.826288206343883,0.187343996344248,0.949647415293473,0.175851706525748,0.437614372721156,0.0471839605303588,0.0471776595277312,0.04674228029574,0.0470346334512767,0.03573439270297,0.0378401960762546,0.0389885294953011,0.0374200221458628,0.330262491820745,0.330262491820745,0.330262491820745,0.177958134408323,0.177958134408323,0.177958134408323,1537.065,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1243,ZYdjA,2019-01-17T21:29:00.866556Z
empirical_AIC_full,0.812118729747913,0.811167210361348,0.824461178240352,0.815915706116538,0.177566499978843,0.951201323631282,0.167208597082728,0.431992140230951,0.0493238448698581,0.0521099321777969,0.0481389952029923,0.0498575907502158,0.0367353205357579,0.0362470709990757,0.0385999975000011,0.0371207570133693,0.254356880812572,0.454855687734604,0.32375426100441,0.180692273014962,0.173531968691749,0.178991723075437,1540.254,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1243,ZYdjA,2019-01-17T21:29:00.866556Z
empirical_independence,0,0,0,0,1.60515936935596,3.14775575737257,1.32930565838668,2.02740692837174,0.2625266733809,0.275958069980928,0.274235606234759,0.270906783198862,0.183631879107633,0.161447958270419,0.20073163081499,0.182132782323577,Inf,Inf,Inf,Inf,Inf,Inf,3.60499999999956,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1243,ZYdjA,2019-01-17T21:29:00.866556Z
Gaussian,0.608327436223364,0.562457880053803,0.667417242925062,0.612734186400743,0.471491023177465,1.73952754278017,0.29359572897087,0.834871431642836,0.102824495222848,0.120743278955716,0.0912060340096731,0.104924602729413,0.0675801910100106,0.0862487939229119,0.0652395599181615,0.0743811830610475,,,,,,,2.92399999999907,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1243,ZYdjA,2019-01-17T21:29:00.866556Z
copula,0.567101637550894,0.542475267342277,0.643278312833157,0.584285072575443,0.543504266559233,1.77842587814515,0.356303868325769,0.89274467101005,0.113647367005803,0.126257642192765,0.0978257881372852,0.112576932445284,0.0737483054380142,0.0853540194813898,0.0748621477920165,0.0787678559736157,,,,,,,8.35199999999895,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1243,ZYdjA,2019-01-17T21:29:00.866556Z
empirical_sigma.01,0.917154856151115,0.951135132275604,0.893671888176956,0.920653958867892,0.125339849341654,0.212760515462227,0.0943847984992676,0.144161721101049,0.0593228820850698,0.0658526000875461,0.068459422010368,0.0645449680609946,0.0450356377223198,0.0598115275634227,0.0514233329743561,0.052406278298374,0.1,0.1,0.1,0.1,0.1,0.1,3.02700000000186,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1241,BaOZC,2019-01-17T22:14:28.406654Z
empirical_AIC_each_k,0.920544041542764,0.949455634069378,0.902844964681169,0.924281546764437,0.133411189984532,0.177842691376322,0.0923451195405278,0.134533000300461,0.0568959897409637,0.0681159710710945,0.0625533309045609,0.0625217639055397,0.0374854202089137,0.0506212268657758,0.0470796656432823,0.0454824165274906,0.22792068378405,0.22792068378405,0.22792068378405,0.134551129435782,0.134551129435782,0.134551129435782,1284.303,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1241,BaOZC,2019-01-17T22:14:28.406654Z
empirical_AIC_full,0.920956726030202,0.949831307043884,0.908106213285408,0.926298082119832,0.128818720331366,0.175127272423401,0.0929656876885729,0.132303893481113,0.0566004789596525,0.0676096964548742,0.0591658726649329,0.0611253493598199,0.0361297375441468,0.0488181954807236,0.047763104671479,0.0447084579999718,0.233007650416043,0.24311977738455,0.206392338875288,0.148205018655307,0.120756512470963,0.135444689452818,1162.724,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1241,BaOZC,2019-01-17T22:14:28.406654Z
empirical_independence,0,0,0,0,1.47502202837391,4.14238857599591,1.40639728122417,2.341269295198,0.716069516316835,1.34764715744169,0.64385063212917,0.902522435295897,0.327433687870324,0.506589687035321,0.302989163644662,0.501137065483828,Inf,Inf,Inf,Inf,Inf,Inf,3.59400000000096,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1241,BaOZC,2019-01-17T22:14:28.406654Z
Gaussian,0.621120310529878,0.665327324928301,0.587650131791234,0.624699255749804,0.494045512762131,0.875679809977937,0.421935130513755,0.597220151084608,0.271304195981143,0.451020679233781,0.265491723304594,0.329272199506506,0.170453053705096,0.295293136242805,0.186881926413351,0.239785504623341,,,,,,,3.12199999999939,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1241,BaOZC,2019-01-17T22:14:28.406654Z
copula,0.51804793636551,0.566346465023372,0.521936670994533,0.535443690794472,0.575116448579155,1.24093708674291,0.493793060346083,0.769948865222717,0.34511118109465,0.584411953725792,0.307801376577945,0.412441503799462,0.187978896578161,0.331244250316438,0.208551029855359,0.278387372192459,,,,,,,8.30500000000029,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1241,BaOZC,2019-01-17T22:14:28.406654Z
empirical_sigma.01,0.894651938763235,0.930005048715448,0.871402127961086,0.898686371813257,0.133511166310785,0.419710317344281,0.465129469123824,0.339450317592963,0.0704225362346377,0.0958027727671045,0.0950225172444029,0.087082608748715,0.0600856346869822,0.0833625252719096,0.0750523389434158,0.0741668656534524,0.1,0.1,0.1,0.1,0.1,0.1,3.25500000000102,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1240,nv4jj,2019-01-17T22:15:09.677940Z
empirical_AIC_each_k,0.9112608453293,0.935057712062519,0.884943487042543,0.91042068147812,0.104415553247029,0.320396567614266,0.529048018525884,0.317953379795727,0.0593198988369009,0.0888871431449008,0.0850166438467392,0.0777412286095136,0.0541985728812087,0.0793173936508605,0.0661463249139322,0.0683893493939178,0.204005897026221,0.204005897026221,0.204005897026221,0.133011857310582,0.133011857310582,0.133011857310582,1374.687,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1240,nv4jj,2019-01-17T22:15:09.677940Z
empirical_AIC_full,0.915624694927633,0.93666525708157,0.888215480750121,0.913501810919775,0.104463228939204,0.31895331175559,0.482901300477882,0.302105947057558,0.0564027748494883,0.0866868805924351,0.0825989282689272,0.0752295279036169,0.0519913445190307,0.0769152498940669,0.0607789478979046,0.0652497910423324,0.212345151921237,0.223659032288827,0.16299598101351,0.153763132856737,0.10982704806319,0.152449671716465,1136.396,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1240,nv4jj,2019-01-17T22:15:09.677940Z
empirical_independence,0,0,0,0,3.2576565268501,8.77393847280606,6.0788984911517,6.03683116360262,0.668474914563131,1.36870975704569,0.738912049926059,0.925365573844959,0.30116581532743,0.546002896141315,0.330479884974664,0.514137387720761,Inf,Inf,Inf,Inf,Inf,Inf,3.6160000000018,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1240,nv4jj,2019-01-17T22:15:09.677940Z
Gaussian,0.676266044784178,0.72922640037856,0.642259486878591,0.682583977347109,0.374485010684285,1.03926427195453,1.04979700909935,0.821182097246057,0.216408028054081,0.370610467752248,0.264338775892141,0.283785757232823,0.162572109105789,0.295280900616287,0.20735680276107,0.236690987858316,,,,,,,3.17900000000009,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1240,nv4jj,2019-01-17T22:15:09.677940Z
copula,0.542109809130495,0.618547500064897,0.550536799687906,0.570398036294432,0.712082951417265,2.33685311853489,1.45405455526302,1.50099687507173,0.306088106220788,0.522097758510646,0.332113774708936,0.386766546480123,0.176231958882299,0.310129980329087,0.228135113935288,0.262035747767332,,,,,,,8.15499999999884,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1240,nv4jj,2019-01-17T22:15:09.677940Z
empirical_sigma.01,0.690996085345466,0.55276659691273,0.695957280123412,0.646573320793869,0.151960437572061,1.4756976766024,0.111550025980699,0.579736046718388,0.0974331065928984,0.116991336215184,0.0822990642983879,0.0989078357021567,0.0850035835408229,0.118759001367102,0.115906308577683,0.108225247076105,0.1,0.1,0.1,0.1,0.1,0.1,3.25399999999718,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1244,zl3aq,2019-01-17T21:50:03.355360Z
empirical_AIC_each_k,0.813176656815857,0.680004650152604,0.815590692687857,0.769590666552106,0.0846415200946054,0.68112109347348,0.0578540196781561,0.274538877748747,0.0589079226742255,0.0837072618075154,0.0499163849273008,0.0641771898030139,0.0528920316081857,0.0680709016562834,0.0597261829722223,0.0620200817642898,0.288178846555643,0.288178846555643,0.288178846555643,0.166498635988471,0.166498635988471,0.166498635988471,2106.926,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1244,zl3aq,2019-01-17T21:50:03.355360Z
empirical_AIC_full,0.801245160055334,0.665906216100128,0.798433221131376,0.75519486576228,0.0836237047292378,0.830342389707454,0.0598137995829386,0.324593298006544,0.0626700847069638,0.0873952569951623,0.0545606133942666,0.0682086516987976,0.0569290454446502,0.0608955774347685,0.0546932817190147,0.0590510456068562,0.260398644083266,0.446505339510436,0.239544456074855,0.176715202759743,0.165900543210121,0.156613645348733,2056.826,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1244,zl3aq,2019-01-17T21:50:03.355360Z
empirical_independence,0,0,0,0,0.636660093174379,3.13424811722376,0.534491194307823,1.43513313490199,0.315313502425458,0.26158899448831,0.270682568330508,0.282528355081425,0.217571670087508,0.163794685146384,0.235052653294739,0.208334185244181,Inf,Inf,Inf,Inf,Inf,Inf,3.58599999999933,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1244,zl3aq,2019-01-17T21:50:03.355360Z
Gaussian,0.70021608642138,0.515168025881055,0.609529375997424,0.608304496099953,0.147346791061283,1.38854156084787,0.188997625878052,0.574961992595736,0.0945259157612853,0.126826708605557,0.105693591362633,0.109015405243159,0.085766548177732,0.0852121910310431,0.0720097165946056,0.0820771634559867,,,,,,,3.23700000000099,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1244,zl3aq,2019-01-17T21:50:03.355360Z
copula,0.672224544734124,0.469944706246883,0.585007277360565,0.575725509447191,0.154411161409613,1.55500577275306,0.177871996123707,0.629096310095459,0.103352026808982,0.138656631316084,0.112331296002512,0.118113318042526,0.0894414736718544,0.0858036590873468,0.0732936900760982,0.0842039752456663,,,,,,,8.47000000000116,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,1,0.2,0.5,0.1,2000,100,1,1000,1244,zl3aq,2019-01-17T21:50:03.355360Z
empirical_sigma.01,0.883637953170885,0.93586101486487,0.913409239111092,0.910969402382283,0.0926477360476696,0.335416860384976,0.404535012968607,0.277533203133751,0.0815644498228158,0.0877190077593086,0.0643478484785175,0.077877102020214,0.0686324536339468,0.0764561482793454,0.0679686533618022,0.0715743586112342,0.1,0.1,0.1,0.1,0.1,0.1,3.19900000000052,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1242,Isr16,2019-01-17T22:20:29.356642Z
empirical_AIC_each_k,0.915154708523014,0.948634967547653,0.923364882496796,0.929051519522488,0.062623523907117,0.248282899069355,0.593461969672567,0.301456130883013,0.0594726520197761,0.0702488458579731,0.0569495507211928,0.062223682866314,0.0492742607923654,0.0616054017169007,0.0541571712578989,0.0553626040510827,0.190985032411783,0.190985032411783,0.190985032411783,0.13276113127976,0.13276113127976,0.13276113127976,1177.213,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1242,Isr16,2019-01-17T22:20:29.356642Z
empirical_AIC_full,0.913370764589298,0.950308145179526,0.922030548510841,0.928569819426555,0.0637210230930662,0.236575611563129,0.624593992703143,0.308296875786446,0.0607231147731682,0.0679605420851005,0.0579411290404799,0.0622082619662495,0.0478853400969626,0.0618952257540395,0.0530449098918981,0.0545639821803352,0.159889594505966,0.192736014375624,0.222641573543546,0.158701449046165,0.116383116068419,0.13625595383266,1206.342,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1242,Isr16,2019-01-17T22:20:29.356642Z
empirical_independence,0,0,0,0,1.10166058440637,6.10319635278508,11.2758327006897,6.16022987929371,0.700954065741027,1.367639471914,0.743126031206414,0.937239856287147,0.313073501434333,0.52616440244989,0.337923686568417,0.505131139814411,Inf,Inf,Inf,Inf,Inf,Inf,3.90499999999884,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1242,Isr16,2019-01-17T22:20:29.356642Z
Gaussian,0.599278476640949,0.687859969357714,0.66248294589977,0.649873797299478,0.351407483567139,1.00675159125166,2.7335192445599,1.36389277312623,0.280887381028465,0.426895026670837,0.250817708877984,0.319533372192428,0.202384722435868,0.299475498534089,0.182968324435418,0.245510329282987,,,,,,,3.58899999999994,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1242,Isr16,2019-01-17T22:20:29.356642Z
copula,0.473125045707424,0.578615038632787,0.566664757955397,0.539468280765203,0.449159992471207,1.87999922680461,4.0377694465743,2.12230955528337,0.369315141348499,0.576302706036757,0.322022698602477,0.422546848662578,0.228999049482392,0.352549303187423,0.214991493166028,0.293350482607401,,,,,,,8.36699999999837,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1242,Isr16,2019-01-17T22:20:29.356642Z
empirical_sigma.01,0.88894003369331,0.931018531494347,0.905693610544054,0.908550725243904,0.138380466172146,0.209004032561065,0.125531100334427,0.157638533022546,0.0717081064954002,0.0935011983295101,0.0690010816840472,0.0780701288363192,0.061230583488739,0.0721728874404583,0.0667232300698958,0.067533812471101,0.1,0.1,0.1,0.1,0.1,0.1,3.44900000000052,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1243,5v46z,2019-01-17T22:23:07.008607Z
empirical_AIC_each_k,0.906344582285762,0.946728962339087,0.921351400787224,0.924808315137358,0.109777875281428,0.174662839681757,0.165150795552661,0.149863836838615,0.0604705087770153,0.0722064340677766,0.0575447586311393,0.0634072338253104,0.0468469418272065,0.0560865560103968,0.0479836325562079,0.050703274597262,0.20195713434497,0.20195713434497,0.20195713434497,0.141534572388999,0.141534572388999,0.141534572388999,1529.043,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1243,5v46z,2019-01-17T22:23:07.008607Z
empirical_AIC_full,0.900483127868846,0.948044373761002,0.922132436467547,0.923553312699132,0.102353130621836,0.172153607704727,0.155457455440388,0.143321397922317,0.0642550750030261,0.0704234545674876,0.056973298870173,0.0638839428135622,0.0496309606571068,0.0553812306192723,0.0482618214492232,0.0513092178779247,0.138678853962216,0.218184252882554,0.219693696179283,0.145927663976241,0.12400888056019,0.161862562375812,1162.936,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1243,5v46z,2019-01-17T22:23:07.008607Z
empirical_independence,0,0,0,0,1.27619622874738,4.00054549655104,2.21266164022267,2.49646778850703,0.645670162526247,1.35545386833636,0.731669212257141,0.910931081039916,0.291340666570995,0.513341083093456,0.30468537285096,0.496448252196148,Inf,Inf,Inf,Inf,Inf,Inf,3.43500000000131,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1243,5v46z,2019-01-17T22:23:07.008607Z
Gaussian,0.552340200101931,0.683181147501948,0.668713831341691,0.634745059648523,0.383751218732442,0.879978254528732,0.661518655675287,0.641749376312153,0.289040575756654,0.429433339180372,0.242391890053911,0.320288601663646,0.217647371620164,0.312870288913779,0.167487224777483,0.252435610775479,,,,,,,3.33699999999953,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1243,5v46z,2019-01-17T22:23:07.008607Z
copula,0.441293518563921,0.57023184094426,0.568968576038376,0.526831311848852,0.479774446575487,1.44442578446608,0.735300372803429,0.886500201281667,0.3607401046733,0.5825309136799,0.315372422428075,0.419547813593759,0.212497730871329,0.328403776463812,0.199183066472623,0.278328616113429,,,,,,,8.10100000000239,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,2,0.2,0.5,0.1,2000,100,1,1000,1243,5v46z,2019-01-17T22:23:07.008607Z
empirical_sigma.01,0.9502346253318,0.971481112584286,0.940772065527076,0.954162601147721,0.0914674368094848,0.12583974813147,0.0892775208600051,0.102194901933653,0.0628745025192939,0.0739123369892981,0.0790710910613665,0.0719526435233195,0.0494125061937546,0.0566294959431411,0.0714401413318425,0.0600490123584702,0.1,0.1,0.1,0.1,0.1,0.1,3.54899999999907,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1240,Bq8ct,2019-01-17T22:59:36.064625Z
empirical_AIC_each_k,0.948986884155398,0.97142245627815,0.946532252429677,0.955647197621075,0.13402109677667,0.147036697303375,0.0844400595099411,0.121832617863329,0.0644509219929175,0.0740643564072547,0.0713810666301709,0.0699654483434477,0.0500082677939248,0.0618241212496705,0.0647135224336049,0.0591325107290414,0.146351411693089,0.146351411693089,0.146351411693089,0.138447630846713,0.138447630846713,0.138447630846713,1270.156,Linear,Linear,Gaussianmix,"Fixed rho to 0.2, increasing distance between mixtures, mu.scale",3,FALSE,3,0.2,0.5,0.1,2000,100,1,1000,1240,Bq8ct,2019-01-17T22:59:36.064625Z
