none,group1,group2,group3,group4,group5,group1_rank,group2_rank,group3_rank,group4_rank,group5_rank,correlation,pre_grouped,standardized,test_id,model_type,grouping,No_test_obs,Time
4.53348404583299,-0.988576251581086,-1.06734127502716,-0.984665847903,-1.25824788772105,-0.996869444097629,2,4,1,5,3,0.9,1,0,83,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53348410003404,-0.994883707224295,-1.07471279256685,-1.03082846596395,-1.04161335852855,-1.17390083914716,1,4,2,3,5,0.9,1,0,84,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53348417513897,-1.46783868983981,-0.972755375889799,-1.04496009900614,-0.841740404384791,-1.30645737133677,5,2,3,1,4,0.9,1,0,85,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.5334855604259,1.31722034354271,-0.235544958450478,-1.25688203545629,-2.10637708183595,0.985625598831263,1,3,4,5,2,0.9,1,0,86,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53348046487705,-1.92261740932702,1.67183698744849,-0.864026482985286,-1.51297263207207,-13.5726805325713,4,1,2,3,5,0.9,1,0,87,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53348471962096,-0.0784970194677516,-1.34888469262064,-1.18232118413297,-1.50878791561912,-0.212895085775788,1,4,3,5,2,0.9,1,0,88,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53348362593719,-3.57667671236075,-0.567720613832121,-1.29241386791212,-0.448063867595257,-0.857902688810621,5,2,4,1,3,0.9,1,0,89,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53348410078138,-1.02514485392645,-1.07914163189171,-1.14369676055972,-0.887148507583248,-0.978955527775571,3,4,5,1,2,0.9,1,0,90,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53347372746778,0.893661591344616,-7.39385075211096,-12.4241594456495,-3.52898801852437,-16.7925252381126,1,3,4,2,5,0.9,1,0,91,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53348362883628,-1.61238651763704,-1.2575575242122,-0.452899739479778,-1.94256737608346,-0.615583083811428,4,3,1,5,2,0.9,1,0,92,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53348453298368,-1.65010152461504,-0.316984661487626,-1.15763010815842,-0.97368800505801,-0.911442519810176,5,1,4,3,2,0.9,1,0,93,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53348417446714,-0.745368367646251,-1.25551870270988,-1.02008600181212,-1.26299197010894,-1.05167134570275,1,4,2,5,3,0.9,1,0,94,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53348425206086,-1.03521896431998,-1.0807018813932,-0.522898425475228,-1.07237226757486,-1.19604250960565,2,4,1,3,5,0.9,1,0,95,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53351274632755,17.8005297713662,8.83939430959272,23.2699121557623,21.8318710837623,19.7170723281384,4,5,1,2,3,0.9,1,0,96,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53347532555717,-5.84724646260411,-10.5624965601518,-13.3124719644745,-1.33749648989473,-3.86682956302749,3,4,5,1,2,0.9,1,0,97,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53348226500989,-3.20640918191598,-3.41883317042554,-2.11267076396354,-1.28357738871686,-0.553534076758596,4,5,3,2,1,0.9,1,0,98,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53348645115397,-2.58504204442336,0.91251713967945,-1.27204982536575,4.47358628308635,0.882487409169341,5,2,4,1,3,0.9,1,0,99,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
4.53348404476554,-0.949790807723055,-1.01581428364859,-1.11717799059123,-1.03397694324225,-1.17778790503025,1,2,4,3,5,0.9,1,0,100,MJ-groupB-experiment_gam_diff_corr,B,100,2021-02-14T01:42:42.570802Z
