none,group1,group2,group3,group1_rank,group2_rank,group3_rank,correlation,pre_grouped,test_id,model_type,grouping,No_test_obs,response,joint_prob
16.5871999998202,1.3651631646955,1.36516316399226,2.68247367135034,2,3,1,0,1,40,experiment_lm1,A,100,21,2.1504568530533e-06
16.5871999998202,1.36516316435612,0.365163164096508,1.68247367158555,2,3,1,0,1,41,experiment_lm1,A,100,19,6.77713721974296e-06
16.5871999998202,1.36516316496443,4.36516316368317,2.6824736713905,3,1,2,0,1,42,experiment_lm1,A,100,21,3.1715854973862e-07
16.5871999998202,2.36516316415272,-0.634836835743564,1.68247367162901,1,3,2,0,1,43,experiment_lm1,A,100,18,6.77713721974296e-06
16.5871999998202,2.365163164332,1.36516316405027,1.68247367165578,1,3,2,0,1,44,experiment_lm1,A,100,25,2.1504568530533e-06
16.5871999998202,-0.634836835576606,1.3651631638809,0.682473671733805,3,1,2,0,1,45,experiment_lm1,A,100,22,3.1370670945603e-05
16.5871999998202,-0.63483683564705,3.36516316367594,-0.317526327990798,3,1,2,0,1,46,experiment_lm1,A,100,19,1.45809238964393e-05
16.5871999998202,-0.634836835147583,3.36516316367358,1.68247367151199,3,1,2,0,1,47,experiment_lm1,A,100,18,3.14997795897154e-06
16.5871999998202,0.365163164220098,0.365163164040677,0.682473671777317,2,3,1,0,1,48,experiment_lm1,A,100,21,2.13580611161823e-05
16.5871999998202,1.36516316460581,0.365163164095262,2.68247367133696,2,3,1,0,1,49,experiment_lm1,A,100,18,3.14997795897154e-06
16.5871999998202,1.36516316410635,0.365163164097652,0.682473671834132,1,3,2,0,1,50,experiment_lm1,A,100,23,2.14164274158534e-05
16.5871999998202,1.36516316453537,2.36516316389044,1.68247367161232,3,1,2,0,1,51,experiment_lm1,A,100,22,3.15858606981599e-06
