correlation,pre_grouped,standardized,group1,group2,group3,group4,group5,group1_rank,group2_rank,group3_rank,group4_rank,group5_rank,test_id,model_type,grouping,No_test_obs,MAD,MDR
0.9,1,1,-0.00898315733806727,0.186899760257259,-0.367861812655605,0.9508598962184,0.676820171126218,4,3,5,1,2,88,experiment1,B,100,6.53501635892556,13.6
0.9,1,1,0.368460308408948,-1.32790724246253,-0.222850571940548,-0.610241956234138,-0.221077184407876,1,5,2,4,3,89,experiment1,B,100,6.53501635892556,13.6
0.9,1,1,0.262167907580824,0.566097849858422,0.0396597308341661,0.0352811359942459,0.0405987543926684,2,1,3,5,4,90,experiment1,B,100,6.53501635892556,13.6
0.9,1,1,-1.8604284467538,-1.50049856064029,-1.02557390929761,-1.68667802609728,-0.813881546115718,5,3,2,4,1,91,experiment1,B,100,6.53501635892556,13.6
0.9,1,1,-0.773900849824979,-0.670788124797123,-0.266494242122835,-0.0800379859009458,-1.52623890294338,3,4,2,1,5,92,experiment1,B,100,6.53501635892556,13.6
0.9,1,1,0.0263961583982772,0.0283275558457784,1.03867956497393,0.506702038065674,1.04754948422414,4,5,1,3,2,93,experiment1,B,100,6.53501635892556,13.6
0.9,1,1,0.0772807866015407,-0.55529164449327,-0.821974404174476,0.0484144349816716,0.718926135428559,2,4,5,3,1,94,experiment1,B,100,6.53501635892556,13.6
0.9,1,1,0.424177989379743,-0.540516751032567,-0.00840848996816996,0.563086905142555,-0.912135218230073,2,4,3,1,5,95,experiment1,B,100,6.53501635892556,13.6
0.9,1,1,1.60149321209411,0.702650985030734,2.06941688564293,1.92376543554033,1.33515662084811,3,5,1,2,4,96,experiment1,B,100,6.53501635892556,13.6
0.9,1,1,-1.3742135180631,-2.53758073734912,-0.997110097812103,-1.21493118399589,-0.6601855961945,4,5,2,3,1,97,experiment1,B,100,6.53501635892556,13.6
0.9,1,1,-0.640914127063781,-0.108042024696781,-0.935296662147939,-0.988440114759395,-1.38405863458709,2,1,3,4,5,98,experiment1,B,100,6.53501635892556,13.6
0.9,1,1,0.744266233545626,0.107266568856221,1.08323786142102,0.638892110503642,0.733367717915872,2,5,1,4,3,99,experiment1,B,100,6.53501635892556,13.6
0.9,1,1,-0.0635259422132908,-1.75338839462048,-0.245087250200082,-0.895093571221585,-0.791888301724965,1,5,2,4,3,100,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.590607479260055,-0.12077248800896,-0.722956454185179,-1.38777211272785,-0.538020227751536,3,1,4,5,2,1,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.332921148022154,-0.45603768372452,-0.518029044014555,-0.746535407650486,-0.871809534660293,1,2,3,4,5,2,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.112778304777042,-0.322517633674253,1.09177825307156,0.00319818678746801,0.326359609616923,3,5,1,4,2,3,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.0336000887464364,-1.64811728154999,-0.181149406063292,0.291673059002273,-0.284833964216196,2,5,3,1,4,4,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.350862649706972,-0.416485627879332,-0.352346165902696,-0.294100174895298,-0.578905267925114,1,4,3,2,5,5,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,1.07444993233692,1.77622869679259,1.07597298766911,0.894456286605082,0.981663176387506,3,1,2,5,4,6,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.823175317118093,-0.567273089665179,-0.358426879512493,0.420698085854731,-1.51140374185623,4,3,2,1,5,7,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,1.65856612936888,0.112546177842111,1.81188303843517,1.45449657851647,1.10634736758055,2,5,1,3,4,8,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,1.02021153893067,0.523927270669988,1.0832554097676,0.205502151940727,1.63200884120204,3,4,2,5,1,9,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.373262032945617,-0.551989937372955,-0.937245592332856,-1.06228403610035,-0.128502948578281,2,3,4,5,1,10,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.261296212945514,1.66252210164208,0.0302779255926577,0.366201595752261,1.66641054851701,4,2,5,3,1,11,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.0147905263275609,0.193759968196637,0.302443477711287,-0.116288389696403,0.0282373221600011,4,2,1,5,3,12,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,1.37055676482782,1.89019066685049,1.44407059587625,0.501415181382935,0.839867001673334,3,1,2,5,4,13,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.674403740326827,0.559179353053728,1.05038313672376,1.33626936254044,1.85997124099674,4,5,3,2,1,14,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.0614351998014558,-0.353170960066593,-0.733602916693058,0.425896210381895,0.111199206144888,3,4,5,1,2,15,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.591294395531429,0.419330087291351,-0.120894849901877,0.273701447355094,0.177171779670171,5,1,4,2,3,16,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.422551210155732,-0.100858210946023,0.146067788333866,0.726250463954612,0.73826917671875,3,5,4,2,1,17,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.658701058547332,1.92462567109597,0.906244692339628,1.25712686133188,1.01386344914506,5,1,4,2,3,18,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.0826384101843727,0.23758824208169,0.366128874445874,1.26520105064946,1.69882602026227,5,4,3,2,1,19,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.91323152424278,-1.70545784314733,-1.08079947471225,-1.68823072404198,-0.939606008086429,1,5,3,4,2,20,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.593249722485167,0.00414858696497861,0.341056317388492,0.58370411092344,0.855088643013262,2,5,4,3,1,21,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.633505138358886,-1.34540408303688,-0.394120690101628,0.103323561266843,0.0691209569379377,4,5,3,1,2,22,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.735997721149978,-0.678765722607028,0.0804229640194374,-0.709160555347714,-1.18514239356481,4,2,1,3,5,23,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.348923332782206,-0.148357246884933,-0.827082901590124,-0.323703388753478,-1.0116749533256,3,1,4,2,5,24,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.191319925778229,-0.904604802884743,-0.12882154789551,-1.08399426120459,-0.539630731708799,2,4,1,5,3,25,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.666443940522677,0.452333479421001,0.800156225347598,1.14204227305307,1.15386697894527,4,5,3,2,1,26,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.685109648058347,1.69233179451691,0.824066320735454,0.695552577673048,0.14425595314542,4,1,2,3,5,27,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.8047165123119,-0.37859368849906,-0.671795213343588,-0.722676938598677,-0.74802779516915,5,1,2,3,4,28,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.920193234522026,0.373192134881817,0.484057239814476,0.849662695189208,1.18999004475145,2,5,4,3,1,29,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.596718332456609,-0.772837444231527,-0.00824828754357093,-0.247073346426158,-0.357454318748248,4,5,1,2,3,30,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.124448729814307,0.460231873372124,0.623468553058006,0.0836380544196627,0.0959111028380398,3,2,1,5,4,31,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.272149558609688,0.173014702616764,0.313580571762397,0.378939754370211,1.9746275297582,4,5,3,2,1,32,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.403163851728337,0.489649209518157,0.00512420139572289,0.874549241643351,0.596022438322283,4,3,5,1,2,33,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.199216856105025,0.725024335691745,-0.37634699876108,0.655957004810888,0.256767285166206,4,1,5,2,3,34,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.754023662497325,-0.694953280757611,-0.0469965842380706,-0.739422441279392,-1.27646964234559,4,2,1,3,5,35,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.509145858885327,-2.65220886345603,0.15148280430669,0.316105749981765,0.165373194465664,4,5,3,1,2,36,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.248103471462215,-0.830392376230611,-0.0261111104049326,0.674294697309944,0.494682848115426,3,5,4,1,2,37,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.367802034163459,0.429878359409023,-1.35653762525087,-0.150565153700468,-1.68035013572231,3,1,4,2,5,38,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.393637336768704,-0.790481369687052,-1.10625866209536,-1.37488319801488,-1.03425997969923,1,2,4,5,3,39,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.847699849734363,0.543152880363407,-0.50454970139946,-0.26973706692088,0.391269500130783,1,2,5,4,3,40,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.168766431683148,-0.914568396022753,-0.132511491932792,-0.664524312369521,0.521637087783498,3,5,2,4,1,41,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.102578835322792,0.809521950738187,-0.377459147680072,-0.162119311856974,-0.497523530087384,2,1,4,3,5,42,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.539572968666688,-0.148306716365078,1.00694869504378,0.627436758324078,-0.0167811337655924,3,5,1,2,4,43,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.371210123107238,1.45806163228632,1.08572402369785,0.416823423480668,1.06540520628733,5,1,2,4,3,44,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.761496798940399,-2.31414245684101,-1.0643987731673,-0.352562625667644,-1.73822606083044,2,5,3,1,4,45,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.632631012278009,-0.684084399469203,-0.29237137244391,-0.718579822473097,-0.0146170291082531,3,4,2,5,1,46,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.372298236635899,-0.71473746973227,-0.317171654395703,-0.443866065743492,-1.68773377903504,2,4,1,3,5,47,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.280561822516464,-1.75056629983223,0.332766945476031,0.234897570569657,-0.542048716588764,2,5,1,3,4,48,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.00863377657046677,-0.0970008563935106,-0.145443451806133,-0.676242591124256,0.327580782047912,2,3,4,5,1,49,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.0939588185660277,-0.243609960938176,-0.0944100997758905,-0.300614354768874,0.42194058886125,2,4,3,5,1,50,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.0915224723301009,0.257878961998453,-0.470173391553287,-0.139162944474413,-0.0187686540349708,2,1,5,4,3,51,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.298946003816167,-0.283955317589074,0.093060144788371,-0.120554918942618,-0.908265907502454,1,4,2,3,5,52,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.566760587853278,0.317772024959975,0.823594045152821,1.44106779996815,0.267545809057838,3,4,2,1,5,53,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-1.3687186253793,-0.939709188344125,-2.16947098098966,-1.41273475370098,-2.66027862405256,2,1,4,3,5,54,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.149843064905262,-0.358729510327334,-0.920530278830171,-0.337036711180268,-1.50371910827703,1,3,4,2,5,55,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.0998007626408275,-1.55043601819133,0.328196452832709,1.20577919017604,-0.209827783733937,3,5,2,1,4,56,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.80662508123314,-0.870647818800587,-1.0403613913174,-1.49156241812476,-1.38849642407327,1,2,3,5,4,57,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.576326863195416,-0.464411178408782,0.908160265297579,0.780216009117394,0.624395748980456,4,5,1,2,3,58,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-1.22058936135235,-0.845983934550202,-1.51658515633408,-2.112220344151,-0.438997668638026,3,2,4,5,1,59,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.631814080496876,-0.196059623494368,0.376659829510547,-0.0973416703706689,0.843516793830379,2,5,3,4,1,60,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,1.50654148435429,2.1038062105648,1.54855292060939,1.14015320272433,2.02637867336759,4,1,3,5,2,61,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-1.04375400208326,-0.93104515010834,-1.37628203324158,-0.515214183778135,-0.259105709483537,4,3,5,2,1,62,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.692826599573473,-0.0925547522202603,-0.933506042379703,-0.369434689442168,-1.05612977900037,3,1,4,2,5,63,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.0238871888355495,1.03646915955093,0.482754222327417,0.231312684654118,0.481804031369073,5,1,2,4,3,64,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.533851304980565,1.65003236248429,1.57590527055258,1.19639976596989,1.15220117146036,5,1,2,3,4,65,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,1.0100042809963,1.92464130329565,0.865875113932594,0.106834465228684,2.56949682618908,3,2,4,5,1,66,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.557819496574813,0.701952945332526,0.0537963514317891,-1.08796627354374,-0.206495425279562,2,1,3,5,4,67,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,1.18036861246889,1.57739025725535,1.15025409682081,0.843008464630605,1.25827812985216,3,1,4,5,2,68,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.126960290828911,0.549010665623784,0.31893993645769,1.16812281485012,0.864207677918999,5,3,4,1,2,69,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.210180814822305,0.329866979481227,-0.33458926042314,0.101507614774678,-0.425967466386459,3,1,4,2,5,70,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-1.01531216940997,-0.451475912812296,-0.198413382755795,-0.490818836745576,-1.44845342918074,4,2,1,3,5,71,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.26494089174315,2.07800413154919,0.695721355766297,-0.58002403132303,1.37735776873894,4,1,3,5,2,72,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.233048107832821,-0.615120353690062,-0.07243034568244,0.108713005006135,-0.03056831036592,1,5,4,2,3,73,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.419584898477954,-0.0944774496513909,0.0309065870628184,-0.140921218446592,-0.988240835264392,4,2,1,3,5,74,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-1.05747736054046,-2.35715185758423,-1.41394424199712,-0.637821179856717,-0.453859298290525,3,5,4,2,1,75,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.441882054474547,0.671972654911941,1.04513588193548,0.748557325068382,0.277024922358001,4,3,1,2,5,76,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.579711586726522,1.64731704584038,0.351813628329074,0.93803376601835,1.49987420207514,4,1,5,3,2,77,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.965681011290061,0.879516584048865,1.70526563924457,1.70106853909335,1.10450326297408,4,5,1,2,3,78,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.633010809587525,-0.81210397470076,-0.0345747891224797,-0.0549782212441674,-0.382585548955082,4,5,1,2,3,79,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.0835739199664017,0.174643718715118,-0.0566760286816146,0.871456769278199,-0.442701232318124,4,2,3,1,5,80,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.641376989603415,-0.484980626781764,-0.707538119780526,-1.37100989848154,0.0381095311650604,3,2,4,5,1,81,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.448840597755205,0.231522798666289,0.346133976745437,0.187718702381805,-0.964527292769972,1,3,2,4,5,82,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.110788534658125,-0.726889983793088,-0.185772516683587,0.113193715371496,-0.100770890774715,3,5,4,1,2,83,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.403512616558467,0.580405498281035,0.349257102344981,-0.600615132980109,-0.173865941793101,4,1,2,5,3,84,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.403254827243507,-0.0755254978949984,0.0118721346184807,-0.460607000874732,-0.740239754476937,1,3,2,4,5,85,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.444565921630805,-0.234619103334999,0.101761583125018,-0.249753867022324,0.116919784005394,1,4,3,5,2,86,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.0473807955412579,0.246632966345826,-1.2898352903638,-2.62938472899545,-1.19387292116403,2,1,4,5,3,87,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.0206026039732936,0.113572624044003,-0.289544217387121,0.873530328456645,0.493345024355405,4,3,5,1,2,88,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.325330446583564,-1.15318208260994,-0.165122194221241,-0.503146953048804,-0.218651528989783,1,5,2,4,3,89,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.223140002963744,0.426483253358802,0.0448543177526619,0.0871488915669442,0.0110946928853054,2,1,4,3,5,90,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-1.45508776866125,-1.36707625002373,-0.900623482375139,-1.48156737100616,-0.64243795873143,4,3,2,5,1,91,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.635189954312145,-0.735158037643586,-0.129796985276898,0.00343824404045551,-1.32354835321549,3,4,2,1,5,92,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.0210647218345682,-0.124829000805032,0.971491181601919,0.491515729826024,0.920241555901162,4,5,1,3,2,93,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.135690614650675,-0.67288116954663,-0.644633692349856,0.0346163511256954,0.688099193904565,2,5,4,3,1,94,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.417160428233422,-0.619707838944691,0.0233153249120929,0.558764398324918,-0.788744941222712,2,4,3,1,5,95,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,1.49093288234507,0.368853483629468,1.75845457664904,1.70450291239502,1.14107024759897,3,5,1,2,4,96,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-1.05832125094158,-2.27290147412999,-0.822380815571653,-0.993578455303274,-0.61224741888612,4,5,2,3,1,97,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,-0.497308478885638,-0.126389371996098,-0.744691213065118,-0.841421163441284,-1.23726387651063,2,1,3,4,5,98,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.605523391191524,0.103783374152143,0.956558007522925,0.571445729644004,0.559105482541864,2,5,1,3,4,99,experiment1,B,100,6.53501635892556,13.6
0.9,0,0,0.0550972423321944,-1.60757726291796,-0.0932827418193147,-0.832520741617932,-0.707845040383656,1,5,2,4,3,100,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,-0.719186213765752,-0.0563317272640821,-0.891834641180521,-1.64012730775408,-0.646725180142873,3,1,4,5,2,1,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,-0.415262310228856,-0.451754746065427,-0.6501363790276,-0.88383122653771,-1.04040748617457,1,2,3,4,5,2,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,0.110410576059909,-0.294276719905574,1.24852435055878,0.000429725681615723,0.372753396969059,3,5,1,4,2,3,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,-0.0622330117446901,-1.85773341384089,-0.252809232894577,0.34066666729451,-0.348108807415905,2,5,3,1,4,4,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,0.391215239367119,-0.405105724568509,-0.454724434501544,-0.350213935406996,-0.694946368073655,1,4,3,2,5,5,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,1.2446383543228,2.18105510784408,1.22988309033177,1.05160942719775,1.14564040676042,3,1,2,5,4,6,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,-0.99348452357286,-0.582949515390561,-0.461896232119607,0.492843112302565,-1.79476635028954,4,3,2,1,5,7,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,1.93356459215721,0.218852134265662,2.09784009141294,1.71213973487058,1.2926971245719,2,5,1,3,4,8,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,1.18066777363111,0.704048795543336,1.23847222325452,0.239033808773654,1.91267990066455,3,4,2,5,1,9,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,-0.462841703203148,-0.564924052880819,-1.1445744393628,-1.25623575119333,-0.163726763213886,2,3,4,5,1,10,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,0.285577579210044,2.0469457350651,-0.00344474529223706,0.428568123709121,1.95325442832875,4,2,5,3,1,11,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,-0.00515949699057313,0.314638403048335,0.317556437078596,-0.140496750980087,0.0211379701825817,4,2,1,5,3,12,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,1.59387668591088,2.31546567835578,1.66402975783826,0.588043562544701,0.978401241536924,3,1,2,5,4,13,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,0.77281045531588,0.745626284090756,1.19970156167685,1.57269859023896,2.18154640232341,4,5,3,2,1,14,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,-0.0950626754935766,-0.330430281364561,-0.904391436213885,0.498973954748794,0.118985999235329,3,4,5,1,2,15,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,-0.719996385859848,0.580683368596995,-0.181742988028242,0.319470345633129,0.196796265600089,5,1,4,2,3,16,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,0.475767132460792,-0.0328441608417275,0.133121703169556,0.853221837246896,0.858573358533894,3,5,4,2,1,17,experiment1,B,100,6.53501635892556,13.6
0.9,0,1,0.754290185655105,2.35607947753682,1.02969984502966,1.47935526935954,1.18361848865718,5,1,4,2,3,18,experiment1,B,100,6.53501635892556,13.6
