rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,mu.scale,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
empirical_independence,0.689262514984222,2.99856204043682,1.97054652629467,1.88612369390523,0.920618250893887,2.49673604235175,1.58105271835944,1.66613567053502,0.151546925389569,0.548417045674507,0.439661652459655,0.768265235970423,Inf,Inf,Inf,Inf,Inf,Inf,8.70000000001164,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1243,iLaSC,2019-01-04T04:30:57.113374Z
Gaussian,0.278086965015118,1.82804458275143,0.538176326527015,0.881435958097854,0.368864485257594,0.691561165773923,0.456057071556634,0.505494240862717,0.304944650415229,0.739203073806629,0.490334263319863,0.556738693009794,,,,,,,9.1359999999986,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1243,iLaSC,2019-01-04T04:30:57.113374Z
copula,0.508372404846366,1.74337511722481,1.49430837548428,1.24868529918515,0.684584267722881,1.53997414608277,1.01902096304607,1.08119312561724,0.339451756012882,0.909512381505941,0.594847104672699,0.74397569366418,,,,,,,16.0070000000123,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1243,iLaSC,2019-01-04T04:30:57.113374Z
treeSHAP,0.708881513847847,3.48171747586706,1.87252584856986,2.02104161276159,0.945629101299724,2.46596794568228,1.52033519925591,1.64397741541264,0.116740167789184,0.345766958799316,0.305418835787261,0.684966440088393,,,,,,,0.0639999999984866,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1243,iLaSC,2019-01-04T04:30:57.113374Z
empirical_sigma.01,0.0496477815792882,0.509492569347922,0.169295341306948,0.242811897411386,0.0682945455118363,0.207018360441163,0.151300927254512,0.142204611069171,0.0754514920019135,0.184208612821101,0.128097763589603,0.147692046971763,0.1,0.1,0.1,0.1,0.1,0.1,14.7089999999953,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1242,cRmhG,2019-01-04T04:35:27.918588Z
empirical_AIC_each_k,0.0356931861796685,0.178495426451103,0.0908819407122731,0.101690184447681,0.0492557983219629,0.104970782986579,0.0808288828018558,0.0783518213701324,0.0408736137246391,0.106241051704847,0.0774371321574447,0.082450072219873,0.0402812479543031,0.0402812479543031,0.0402812479543031,0.0374663311130233,0.0374663311130233,0.0374663311130233,4714.041,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1242,cRmhG,2019-01-04T04:35:27.918588Z
empirical_AIC_full,0.0331754620167509,0.190111460778168,0.0771373108476221,0.10014141121418,0.0460332873990158,0.101143645927406,0.067565164202258,0.0715806991762266,0.0439580930682432,0.092256309805889,0.0601187721051129,0.0719066468402597,0.0456381236182895,0.0726837943816362,0.0321757451887128,0.166171349683834,0.0284000614732782,0.158062576370956,3503.57000000001,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1242,cRmhG,2019-01-04T04:35:27.918588Z
empirical_independence,0.924315052714477,4.75559964859235,1.96689620155814,2.54893696762166,1.24742676249698,2.99663869694369,1.74921051019265,1.99775865654444,0.162838816743439,0.542897443546649,0.455674250827723,0.847214533631611,Inf,Inf,Inf,Inf,Inf,Inf,8.21399999999267,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1242,cRmhG,2019-01-04T04:35:27.918588Z
Gaussian,0.276807458396714,2.73213912137304,0.619273270329713,1.20940661669982,0.382276303080506,0.698685449450909,0.506981788828711,0.529314513786709,0.363273017835064,0.64627411474294,0.457263711111287,0.517889285197142,,,,,,,8.47800000000279,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1242,cRmhG,2019-01-04T04:35:27.918588Z
copula,0.536859558401574,1.91425561538819,1.54518941681455,1.33210153020144,0.746001803085107,1.84144802818115,1.18015482749433,1.25586821958686,0.451090334009877,1.01282449930791,0.648533372626015,0.865927416490706,,,,,,,16.5409999999974,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1242,cRmhG,2019-01-04T04:35:27.918588Z
treeSHAP,0.968269464002813,5.67665642392406,1.80537111367566,2.81676566720085,1.30862120161234,2.93719091512268,1.62857287258469,1.95812832977324,0.150196718046822,0.437802592806663,0.34777891233396,0.780373460848863,,,,,,,0.0800000000017462,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1242,cRmhG,2019-01-04T04:35:27.918588Z
empirical_sigma.01,0.0440551209473879,0.398535933368781,0.170064619766882,0.204218558027684,0.0602332724728258,0.165166661692268,0.124837455125946,0.116745796430346,0.0571825004638289,0.133072576603827,0.0965494259770757,0.109117257279731,0.1,0.1,0.1,0.1,0.1,0.1,20.260000000002,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1241,EmGaR,2019-01-04T04:28:36.982718Z
empirical_AIC_each_k,0.0270625465200129,0.181551272843072,0.106890503419909,0.105168107594332,0.036487888951647,0.0809232183570071,0.0771184659284218,0.0648431910790253,0.0356654718301679,0.0626320433086453,0.051574000522495,0.0548314605448966,0.0387087403809292,0.0387087403809292,0.0387087403809292,0.0378024812642404,0.0378024812642404,0.0378024812642404,5161.969,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1241,EmGaR,2019-01-04T04:28:36.982718Z
empirical_AIC_full,0.0265362311127037,0.160106814034529,0.102800857854989,0.0964813010007405,0.0357131493781142,0.0743975501706275,0.0704694384914235,0.0601933793467217,0.02582746085366,0.0565103399403907,0.0411645605603285,0.0462871828192779,0.0387728125537073,0.0634500912135585,0.0319836376782245,0.181756982039679,0.0313515504626946,0.123674570069502,3626.118,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1241,EmGaR,2019-01-04T04:28:36.982718Z
empirical_independence,1.00056580531723,3.12700518526217,2.2474841271857,2.12501837258837,1.34803076465981,2.90393877288218,1.56300733882592,1.93832562545597,0.143464990757691,0.541343481445465,0.406874751515007,0.796335839688544,Inf,Inf,Inf,Inf,Inf,Inf,8.52700000000186,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1241,EmGaR,2019-01-04T04:28:36.982718Z
Gaussian,0.345761967454516,2.12247304183834,0.622736278268564,1.03032376252047,0.471904974647293,0.705004226608545,0.415111652726785,0.530673617994207,0.43909569727582,0.706641359973179,0.386404202687697,0.542581523148647,,,,,,,8.5399999999936,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1241,EmGaR,2019-01-04T04:28:36.982718Z
copula,0.664389068314153,2.16306053788141,1.85561864541445,1.56102275053667,0.910444517643599,1.95977344641128,1.09703413031082,1.32241736478856,0.479983640127442,0.771769909665929,0.45035628969285,0.74179740608629,,,,,,,15.5200000000041,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1241,EmGaR,2019-01-04T04:28:36.982718Z
treeSHAP,0.993827248026274,3.77846445922317,2.11010088769899,2.29413086498281,1.33843933855812,2.81393209989582,1.47547495005262,1.87594879616885,0.102012941460219,0.350841957098342,0.278073063428714,0.717162172861477,,,,,,,0.0970000000088476,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1241,EmGaR,2019-01-04T04:28:36.982718Z
empirical_sigma.01,0.0572599029293356,0.376635613139836,0.17334064330415,0.202412053124441,0.0754642725099447,0.18503407498772,0.128530704328673,0.129676350608779,0.0859459557799349,0.164453655394725,0.107845669770507,0.131376194164753,0.1,0.1,0.1,0.1,0.1,0.1,16.0899999999965,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1244,PKLY5,2019-01-04T05:12:26.573152Z
empirical_AIC_each_k,0.0415237067081833,0.17320609855462,0.111235856734108,0.108655220665637,0.0551588099782269,0.0994667643795863,0.0733725189235957,0.0759993644271363,0.0524799202216916,0.0890700919048592,0.0609174410045096,0.0714084773954011,0.0421037799267769,0.0421037799267769,0.0421037799267769,0.0412011844992668,0.0412011844992668,0.0412011844992668,4798.85400000001,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1244,PKLY5,2019-01-04T05:12:26.573152Z
empirical_AIC_full,0.0391872340454785,0.172067382113852,0.0899806203546425,0.100411745504658,0.05143045370083,0.0941828450878222,0.0660235972572341,0.0705456320152954,0.0553441182752437,0.0894902092977903,0.0572841766985627,0.0711914210549775,0.047190006330763,0.0785178058073654,0.0336437982819875,0.168953351118392,0.0334127565176757,0.122506985919459,2892.99099999999,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1244,PKLY5,2019-01-04T05:12:26.573152Z
empirical_independence,0.958293124355378,4.79547138893971,2.07488544550021,2.6095499862651,1.2717067823579,2.91419327197872,1.64248506207734,1.94279503880465,0.118993940789953,0.497711048589264,0.442486301082368,0.804929073139901,Inf,Inf,Inf,Inf,Inf,Inf,7.98000000001048,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1244,PKLY5,2019-01-04T05:12:26.573152Z
Gaussian,0.283596266327221,1.62327156807391,0.45844718941133,0.788438341270822,0.374668458076468,0.625816426005092,0.393399866001693,0.464628250027751,0.254350927751534,0.538571529202747,0.40439837526141,0.429768814744498,,,,,,,7.89900000000489,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1244,PKLY5,2019-01-04T05:12:26.573152Z
copula,0.609130952788704,2.17844818051244,1.65391313769874,1.48049742366663,0.82461463528499,1.79042659826271,1.06637427499214,1.22713850284661,0.461327955531612,0.907661049359051,0.564593724038669,0.785965489445365,,,,,,,17.9890000000014,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1244,PKLY5,2019-01-04T05:12:26.573152Z
treeSHAP,0.973625160050534,5.13700782892866,2.07905390801886,2.72989563233268,1.29261947860931,2.87430913280729,1.58169141481911,1.9162066754119,0.108340691049529,0.376604616492012,0.32304070474954,0.748256964402701,,,,,,,0.092000000004191,PiecewiseConstant,XGBoost,Gaussianmix,"Fixed rho to 0.5, increasing distance between mixtures, mu.scale",3,FALSE,10,0.5,0.5,0.1,2000,100,1,1000,1244,PKLY5,2019-01-04T05:12:26.573152Z
