rn,absrelmean_X1,absrelmean_X2,absrelmean_X3,absrelmean_total,absmean_X1,absmean_X2,absmean_X3,absmean_total,abssd_X1,abssd_X2,abssd_X3,abssd_total,h_X_1,h_X_2,h_X_3,h_X_1_2,h_X_1_3,h_X_2_3,comp_time,true_model,fitted_model,variables,notes,X_dim,X_GenHyp,rho,pi.G,sd_noise,nTrain,nTest,w_threshold,n_threshold,this.seed,run_indicator,run_date_time
copula,0.0156815150602128,0.0203279868369538,0.0197639592162338,0.0185911537044668,0.0171931281872009,0.0212618215860648,0.0201160923800875,0.0195236807177844,0.0145095626967091,0.0154427301499946,0.0147108264473909,0.0149420638309018,,,,,,,5.78899999998976,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.5,1,0.1,2000,100,1,1000,1238,GeCGu,2018-12-29T16:50:50.391586Z
treeSHAP,0.199241136024043,0.222743487007832,0.239090444252338,0.220358355761404,0.239315862041199,0.206411888555389,0.212400834778849,0.219376195125146,0.178926046093658,0.16465569953208,0.147988840602671,0.164419296620501,,,,,,,0.0059999999939464,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.5,1,0.1,2000,100,1,1000,1238,GeCGu,2018-12-29T16:50:50.391586Z
empirical_sigma.01,0.0521309557200356,0.0626414192528216,0.0957870544787144,0.0701864764838572,0.0595546337426684,0.0676207981585634,0.0761831599009625,0.0677861972673981,0.0583135894113902,0.0819292811183881,0.0650934812834429,0.0692647426211246,0.1,0.1,0.1,0.1,0.1,0.1,2.89299999998184,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.54,1,0.1,2000,100,1,1000,1238,edZEC,2018-12-29T17:24:30.877077Z
empirical_AIC_each_k,0.0382738830714019,0.0502531463650852,0.0464547827820733,0.0449939374061868,0.0452683794920506,0.0508319084766676,0.0412219248761307,0.045774070948283,0.0367561874340655,0.0447949711339694,0.0378477733082923,0.0400197257765232,0.28437934983806,0.28437934983806,0.28437934983806,0.22028163152637,0.22028163152637,0.22028163152637,911.272999999987,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.54,1,0.1,2000,100,1,1000,1238,edZEC,2018-12-29T17:24:30.877077Z
empirical_AIC_full,0.0377559279126555,0.0479112872747058,0.0428703880190337,0.042845867735465,0.0445130330648802,0.0488039531164701,0.0393493991751044,0.0442221284521516,0.0369832239324125,0.0429272980694836,0.0365710484829327,0.0389978777352702,0.270586109115218,0.313771782128726,0.264571535530729,0.228195364398855,0.211757992155549,0.220060854825007,961.064000000013,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.54,1,0.1,2000,100,1,1000,1238,edZEC,2018-12-29T17:24:30.877077Z
empirical_independence,0.232722468482973,0.250713454481214,0.322089146734454,0.268508356566214,0.276063944558436,0.244663416821756,0.289225818123195,0.269984393167795,0.210927983165198,0.196852843757498,0.197976105083097,0.202211996475266,Inf,Inf,Inf,Inf,Inf,Inf,2.79899999999907,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.54,1,0.1,2000,100,1,1000,1238,edZEC,2018-12-29T17:24:30.877077Z
Gaussian,0.0192573756299337,0.0235491473487566,0.0218930438901683,0.0215665222896195,0.0204970594452085,0.0228118323887531,0.019764024772727,0.0210243055355629,0.0158437768236594,0.0172059950580419,0.0155109825907958,0.0162015631403469,,,,,,,2.67700000002515,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.54,1,0.1,2000,100,1,1000,1238,edZEC,2018-12-29T17:24:30.877077Z
copula,0.0157622282412575,0.0227811565917921,0.022857808135963,0.0204670643230042,0.0174443227871092,0.0216473599437044,0.0210647436023492,0.0200521421110543,0.015348689702658,0.0158593606461486,0.015377994653384,0.0155900585276766,,,,,,,5.91899999999441,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.54,1,0.1,2000,100,1,1000,1238,edZEC,2018-12-29T17:24:30.877077Z
treeSHAP,0.220490330086038,0.216103975104001,0.283131429534834,0.239908578241624,0.273753292038532,0.20279091538965,0.252986935827343,0.243177047751842,0.202020676176173,0.165508178100953,0.171424685432283,0.182217845632773,,,,,,,0.0059999999939464,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.54,1,0.1,2000,100,1,1000,1238,edZEC,2018-12-29T17:24:30.877077Z
empirical_sigma.01,0.053294020895931,0.0586219864187353,0.128223573477602,0.0800465269307559,0.0613283983447331,0.0646825030886804,0.0707671589461791,0.0655926867931975,0.0505274908298999,0.0669534103163888,0.0558903155943801,0.0581305947387956,0.1,0.1,0.1,0.1,0.1,0.1,2.96999999997206,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.58,1,0.1,2000,100,1,1000,1238,ttA0t,2018-12-29T17:57:57.879920Z
empirical_AIC_each_k,0.0386965017085756,0.0473104241357019,0.0409722540635967,0.0423263933026247,0.0462681152972156,0.0500019340882253,0.0417195543002452,0.0459965345618953,0.0386116061279025,0.040441965588224,0.0394765355872367,0.0395305523275984,0.275556437062448,0.275556437062448,0.275556437062448,0.215521640179031,0.215521640179031,0.215521640179031,905.997000000032,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.58,1,0.1,2000,100,1,1000,1238,ttA0t,2018-12-29T17:57:57.879920Z
empirical_AIC_full,0.0372432178447849,0.0464194742453139,0.0409435936581433,0.0415354285827474,0.0445471587022395,0.0491450366568726,0.0419021153014435,0.0451981035535186,0.039169473052997,0.0394574108440853,0.0394422919294069,0.0393391332403644,0.245385574376824,0.30614117613549,0.265355268510622,0.223114489176172,0.209556868154102,0.214353113089352,949.132999999973,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.58,1,0.1,2000,100,1,1000,1238,ttA0t,2018-12-29T17:57:57.879920Z
empirical_independence,0.254854526714416,0.253011685786222,0.421343086698934,0.309736433066524,0.29806128953051,0.251267466828114,0.293846138878691,0.281058298412438,0.222804871328751,0.205754593989744,0.208655465752282,0.212878858080663,Inf,Inf,Inf,Inf,Inf,Inf,2.88500000000931,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.58,1,0.1,2000,100,1,1000,1238,ttA0t,2018-12-29T17:57:57.879920Z
Gaussian,0.0183370792794691,0.0218596618456262,0.0227123484673902,0.0209696965308285,0.0197759770301084,0.021631419182252,0.0187484870365581,0.0200519610829728,0.0156985281503936,0.0163040738776711,0.0146539550340318,0.015560915565944,,,,,,,2.78800000000047,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.58,1,0.1,2000,100,1,1000,1238,ttA0t,2018-12-29T17:57:57.879920Z
copula,0.0146454210453288,0.0216039166102551,0.0310515110340814,0.0224336162298884,0.0163148828849265,0.0204090650572916,0.0199743008931585,0.0188994162784589,0.0142436938290633,0.0156792769531104,0.0140883696077824,0.0147537975399138,,,,,,,5.82500000001164,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.58,1,0.1,2000,100,1,1000,1238,ttA0t,2018-12-29T17:57:57.879920Z
treeSHAP,0.217142614271147,0.199163024651094,0.335498747801864,0.250601462241368,0.264665328082761,0.211439409650399,0.277344817091044,0.251149851608068,0.189107564705838,0.188961485512101,0.20050644225193,0.194403298920924,,,,,,,0.0059999999939464,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.58,1,0.1,2000,100,1,1000,1238,ttA0t,2018-12-29T17:57:57.879920Z
empirical_sigma.01,0.0482135423582441,0.0571490514989855,0.0838730401056365,0.0630785446542887,0.0561970207130067,0.0632367552295786,0.0683475796854307,0.0625937852093386,0.0452648045336143,0.0689120698480021,0.0531759966619084,0.0566738189728109,0.1,0.1,0.1,0.1,0.1,0.1,2.96099999995204,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.62,1,0.1,2000,100,1,1000,1238,Xuxid,2018-12-29T18:31:03.272198Z
empirical_AIC_each_k,0.0331666080883965,0.0390945898968148,0.0568554344916541,0.0430388774922885,0.0405636312782454,0.0462076947519704,0.0446229619873796,0.0437980960058651,0.0344884323081979,0.0442113446403328,0.0426649158561287,0.0406127582432096,0.266059626119511,0.266059626119511,0.266059626119511,0.20587502502177,0.20587502502177,0.20587502502177,842.752000000037,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.62,1,0.1,2000,100,1,1000,1238,Xuxid,2018-12-29T18:31:03.272198Z
empirical_AIC_full,0.0330164780527205,0.0408423524824566,0.0583001268065226,0.0440529857805666,0.0400794817631019,0.0473943301070573,0.0450092482708656,0.0441610200470083,0.0342483033810448,0.0443936927954691,0.0433402481616256,0.0408919567590857,0.252566642290961,0.285481025558957,0.257800775394019,0.211059134846573,0.192686716031143,0.210873062436662,918.513999999966,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.62,1,0.1,2000,100,1,1000,1238,Xuxid,2018-12-29T18:31:03.272198Z
empirical_independence,0.257372083388012,0.244622417755133,0.311999757558054,0.271331419567066,0.308082146613522,0.250174035460162,0.31396373208635,0.290739971386678,0.239561908809741,0.205863938341246,0.225371755986029,0.225128996052221,Inf,Inf,Inf,Inf,Inf,Inf,2.96100000001024,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.62,1,0.1,2000,100,1,1000,1238,Xuxid,2018-12-29T18:31:03.272198Z
Gaussian,0.0176258636287594,0.0197492612498655,0.0184387536340259,0.0186046261708836,0.0192351159606926,0.0205735097977493,0.0189943870551397,0.0196010042711939,0.0152194956833768,0.0157464281948279,0.0147486593686638,0.0152085015016365,,,,,,,2.63099999999395,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.62,1,0.1,2000,100,1,1000,1238,Xuxid,2018-12-29T18:31:03.272198Z
copula,0.0151429600821472,0.0208332295049584,0.0253526071010849,0.0204429322293968,0.0170740841055044,0.0198690052366048,0.0215906680003997,0.019511252447503,0.0139933939337926,0.0158228704304049,0.0157629141820374,0.0152799192104341,,,,,,,5.46300000004703,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.62,1,0.1,2000,100,1,1000,1238,Xuxid,2018-12-29T18:31:03.272198Z
treeSHAP,0.211165993014258,0.204854093637012,0.343263873427105,0.253094653359458,0.257131361419062,0.232020531907445,0.309762490608876,0.266304794645128,0.188122709228886,0.193935471884033,0.226678528905721,0.205516371905155,,,,,,,0.00699999998323619,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.62,1,0.1,2000,100,1,1000,1238,Xuxid,2018-12-29T18:31:03.272198Z
empirical_sigma.01,0.0458779669972453,0.0835911607908826,0.0977776101731686,0.0757489126537655,0.0536487259911139,0.0612712776782426,0.0572974257905109,0.0574058098199558,0.0413107491356509,0.059335748449012,0.0474475179682006,0.0498588626998126,0.1,0.1,0.1,0.1,0.1,0.1,2.87799999996787,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.66,1,0.1,2000,100,1,1000,1238,65EDX,2018-12-29T19:02:30.748494Z
empirical_AIC_each_k,0.0341763341571352,0.0898098902576919,0.0912256923839511,0.0717373055995927,0.0421822667226503,0.0484244723495683,0.0436527431793909,0.0447531607505365,0.0330419580165311,0.0478727308691901,0.0470187339442316,0.0431210721793364,0.259907356045567,0.259907356045567,0.259907356045567,0.199533732096326,0.199533732096326,0.199533732096326,1016.07300000003,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.66,1,0.1,2000,100,1,1000,1238,65EDX,2018-12-29T19:02:30.748494Z
empirical_AIC_full,0.0339724505184945,0.239846998802677,0.0978644188657512,0.123894622728974,0.0419156964283064,0.0512536502991339,0.0457619350209006,0.046310427249447,0.0328131813929699,0.0517544936569945,0.0492530033352578,0.0454016997344847,0.248869362458791,0.273310342914183,0.25961609175488,0.201191225303073,0.189399781648079,0.206421517173908,888.929999999993,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.66,1,0.1,2000,100,1,1000,1238,65EDX,2018-12-29T19:02:30.748494Z
empirical_independence,0.246784011698299,0.762543424220555,0.299936706192375,0.436421380703743,0.304190655717624,0.249062817924735,0.291501966076593,0.281585146572984,0.235112043475399,0.203019477101848,0.22723482615819,0.22271958390177,Inf,Inf,Inf,Inf,Inf,Inf,2.88000000000466,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.66,1,0.1,2000,100,1,1000,1238,65EDX,2018-12-29T19:02:30.748494Z
Gaussian,0.0166162643455826,0.0453724691641622,0.0184316175705514,0.0268067836934321,0.0181571264943826,0.0190703681347574,0.0188777879639904,0.0187017608643768,0.0152390657692621,0.0154217755743503,0.0139898060734371,0.0148524594001938,,,,,,,2.60099999996601,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.66,1,0.1,2000,100,1,1000,1238,65EDX,2018-12-29T19:02:30.748494Z
copula,0.0144367822478344,0.0462168320671572,0.0199166252223476,0.0268567465124464,0.0160770141042088,0.0201571435361055,0.0181278332633113,0.0181206636345419,0.0125526718916768,0.0166162549095455,0.0132905232903004,0.0143128942764789,,,,,,,5.81800000002841,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.66,1,0.1,2000,100,1,1000,1238,65EDX,2018-12-29T19:02:30.748494Z
treeSHAP,0.237377176883528,0.612551912099164,0.469286378313338,0.439738489098677,0.296409890885994,0.24492372883018,0.393551887998988,0.31162850257172,0.215055425191136,0.201828242847426,0.250474533013801,0.231048454858722,,,,,,,0.00699999998323619,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.66,1,0.1,2000,100,1,1000,1238,65EDX,2018-12-29T19:02:30.748494Z
empirical_sigma.01,0.0475559259200035,0.0561948259834061,0.176298672501259,0.0933498081348895,0.0521703627219931,0.05504852861888,0.0512258393155988,0.052814910218824,0.0407681187986698,0.0522666107893836,0.0480534117531362,0.0471384087722626,0.1,0.1,0.1,0.1,0.1,0.1,2.95200000004843,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.7,1,0.1,2000,100,1,1000,1238,owfG8,2018-12-29T19:36:27.753033Z
empirical_AIC_each_k,0.0348468471688136,0.0443892929664238,0.253368184760453,0.110868108298563,0.0406864051502564,0.0447447028962396,0.044488955450336,0.0433066878322773,0.0291283688265414,0.0482758045025676,0.0506580920518175,0.0436546817816707,0.246360169088018,0.246360169088018,0.246360169088018,0.191788278517323,0.191788278517323,0.191788278517323,888.454999999958,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.7,1,0.1,2000,100,1,1000,1238,owfG8,2018-12-29T19:36:27.753033Z
empirical_AIC_full,0.0363099271125112,0.0762169285652147,0.313205241179045,0.141910698952257,0.0422788081960645,0.0491742170019501,0.0479749580821367,0.0464759944267171,0.0284656579558212,0.0601133719120441,0.056118719570915,0.0501657230263951,0.237820849648636,0.252246700541121,0.24931150661422,0.186961148039829,0.181203544334902,0.205049094064064,835.930000000051,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.7,1,0.1,2000,100,1,1000,1238,owfG8,2018-12-29T19:36:27.753033Z
empirical_independence,0.260020852023037,0.333215289377869,0.660881017195351,0.418039052865419,0.299011689626693,0.263317570023254,0.320026448410731,0.294118569353559,0.235763892165826,0.205859762734292,0.240215410733163,0.228235559911111,Inf,Inf,Inf,Inf,Inf,Inf,2.64999999996508,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.7,1,0.1,2000,100,1,1000,1238,owfG8,2018-12-29T19:36:27.753033Z
Gaussian,0.0173185266908166,0.0206882713797867,0.0225516059090604,0.0201861346598879,0.0182842663044916,0.0180135117301055,0.0186090960393341,0.0183022913579771,0.0145091689581175,0.0156047251232964,0.0142834916240972,0.0147627728842438,,,,,,,2.57600000000093,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.7,1,0.1,2000,100,1,1000,1238,owfG8,2018-12-29T19:36:27.753033Z
copula,0.0134861249354643,0.0245050049840499,0.0363996016055848,0.0247969105083663,0.0147509153042255,0.0215725683394221,0.0193578743533678,0.0185604526656718,0.0117068518131978,0.0166128759281272,0.0149952451151624,0.0148091283553722,,,,,,,5.59000000002561,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.7,1,0.1,2000,100,1,1000,1238,owfG8,2018-12-29T19:36:27.753033Z
treeSHAP,0.227361290257601,0.27474314758693,0.536528446582264,0.346210961475598,0.265247320732776,0.270004001194969,0.403571619988684,0.312940980638809,0.206700035917488,0.215175132002557,0.260443080910797,0.236769976046866,,,,,,,0.00799999997252598,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.7,1,0.1,2000,100,1,1000,1238,owfG8,2018-12-29T19:36:27.753033Z
empirical_sigma.01,0.0527910859536513,0.0619069866339073,0.112721900604153,0.0758066577305706,0.0572886253452091,0.0573028942220275,0.0531274325470452,0.0559063173714273,0.0405373128516056,0.057229315574754,0.0501958456901477,0.049665414673229,0.1,0.1,0.1,0.1,0.1,0.1,2.86500000004889,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.74,1,0.1,2000,100,1,1000,1238,nzOB8,2018-12-29T20:07:31.084840Z
empirical_AIC_each_k,0.0359840208450028,0.0475312320482705,0.123174344137434,0.0688965323435692,0.0420460369531657,0.043812595861408,0.0450684588788611,0.0436423638978116,0.0309440082275613,0.0512841226705435,0.0520222243678372,0.0456670246504435,0.232100240933182,0.232100240933182,0.232100240933182,0.189143808663649,0.189143808663649,0.189143808663649,889.789999999979,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.74,1,0.1,2000,100,1,1000,1238,nzOB8,2018-12-29T20:07:31.084840Z
empirical_AIC_full,0.0367538401557988,0.0481848257685283,0.122749627974395,0.0692294312995739,0.0429165237640471,0.0432135287644256,0.0460677032185933,0.0440659185823553,0.0315821216324589,0.0508000354793642,0.05195468277541,0.0456123122703873,0.228898562920711,0.221477640478856,0.242968868873139,0.181100082326318,0.183355302743524,0.202391506955241,844.84600000002,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.74,1,0.1,2000,100,1,1000,1238,nzOB8,2018-12-29T20:07:31.084840Z
empirical_independence,0.278842825638066,0.394156794784276,0.292199208310878,0.321732942911073,0.289125900891253,0.242472251657462,0.287306155413979,0.272968102654231,0.235022062623278,0.200256675447467,0.235762610883357,0.224584003883941,Inf,Inf,Inf,Inf,Inf,Inf,2.9770000000135,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.74,1,0.1,2000,100,1,1000,1238,nzOB8,2018-12-29T20:07:31.084840Z
Gaussian,0.0188718389967919,0.0181380927454391,0.0216687408879529,0.0195595575433946,0.0175085393253144,0.0163427392739185,0.0176102800256545,0.0171538528749625,0.0144424323942764,0.014556749469515,0.012845019944494,0.0139350452799366,,,,,,,2.68399999995017,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.74,1,0.1,2000,100,1,1000,1238,nzOB8,2018-12-29T20:07:31.084840Z
copula,0.0143374480113982,0.0229268870538368,0.029324914685011,0.0221964165834153,0.0145139158115395,0.0197553337533658,0.0193391903296114,0.0178694799648389,0.0111853464944026,0.017743551216632,0.0155117405511254,0.0151991285169597,,,,,,,5.57000000000699,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.74,1,0.1,2000,100,1,1000,1238,nzOB8,2018-12-29T20:07:31.084840Z
treeSHAP,0.237690652973425,0.344107262221886,0.602559757558457,0.394785890917922,0.253349187356648,0.317168858809072,0.444377142767046,0.338298396310922,0.19454768777729,0.227043988996861,0.262999360393871,0.242545241678555,,,,,,,0.00500000000465661,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.74,1,0.1,2000,100,1,1000,1238,nzOB8,2018-12-29T20:07:31.084840Z
empirical_sigma.01,0.0447117208950379,0.0519737054842609,0.0898344707649501,0.062173299048083,0.04919092607394,0.05739053733774,0.0507772196410498,0.0524528943509099,0.0356038876553788,0.0603208107069929,0.0582832730424293,0.0525534408966493,0.1,0.1,0.1,0.1,0.1,0.1,2.88399999996182,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.78,1,0.1,2000,100,1,1000,1238,wv2a5,2018-12-29T20:38:27.776219Z
empirical_AIC_each_k,0.0338332757894372,0.037279550770595,0.0741113221081523,0.0484080495560615,0.0382295157613007,0.044635139557731,0.0441989441932246,0.0423545331707521,0.030427821805277,0.0486946528082608,0.053743284400541,0.0453493586054864,0.219361108523381,0.219361108523381,0.219361108523381,0.181042815233429,0.181042815233429,0.181042815233429,820.664000000048,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.78,1,0.1,2000,100,1,1000,1238,wv2a5,2018-12-29T20:38:27.776219Z
empirical_AIC_full,0.0360563637849808,0.0372104803165146,0.0813784741996926,0.0515484394337293,0.0400913319523075,0.0451919326075202,0.0463292712520271,0.0438708452706183,0.0303305992626816,0.0558082571171577,0.0558995828757405,0.0487631341674276,0.22821407570027,0.194243250479322,0.230298686889395,0.173042985281398,0.177256409311676,0.192012121939111,821.976999999955,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.78,1,0.1,2000,100,1,1000,1238,wv2a5,2018-12-29T20:38:27.776219Z
empirical_independence,0.265073374583976,0.249487023346483,0.279699569562736,0.264753322497732,0.282187445336459,0.242101098782077,0.291106533514472,0.271798359211003,0.241549366298396,0.202048461615147,0.237174739833414,0.227851668769508,Inf,Inf,Inf,Inf,Inf,Inf,2.92800000001444,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.78,1,0.1,2000,100,1,1000,1238,wv2a5,2018-12-29T20:38:27.776219Z
Gaussian,0.015668890239445,0.0160061127000386,0.0177623034501006,0.0164791021298614,0.015915868126962,0.0155603604429063,0.0170823770908322,0.0161862018869002,0.0129392479926681,0.0128743702729441,0.0131389572665193,0.0129575532520593,,,,,,,2.77000000001863,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.78,1,0.1,2000,100,1,1000,1238,wv2a5,2018-12-29T20:38:27.776219Z
copula,0.0137893531976608,0.0181749655586664,0.0302099149395999,0.020724744565309,0.0145643894080138,0.0193915992938084,0.0193646332494064,0.0177735406504095,0.0104707748703772,0.0182653564324294,0.0179886087635602,0.0160957653937363,,,,,,,5.52500000002328,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.78,1,0.1,2000,100,1,1000,1238,wv2a5,2018-12-29T20:38:27.776219Z
treeSHAP,0.243402062753813,0.296660922846435,0.615686036165767,0.385249673922005,0.264797799672462,0.330187408813401,0.474817427303406,0.356600878596423,0.194652583442912,0.228303463789247,0.270234463653607,0.248412354474242,,,,,,,0.0059999999939464,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.78,1,0.1,2000,100,1,1000,1238,wv2a5,2018-12-29T20:38:27.776219Z
empirical_sigma.01,0.0417299072631104,0.0481342940756967,0.11031867844376,0.0667276265941889,0.0447347871427988,0.0513601866087677,0.0468407397220617,0.0476452378245427,0.0343028392454743,0.0562345958677435,0.0460353033054206,0.0463251553374175,0.1,0.1,0.1,0.1,0.1,0.1,2.94900000002235,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.82,1,0.1,2000,100,1,1000,1238,BYz33,2018-12-29T21:07:59.625473Z
empirical_AIC_each_k,0.0349767768903004,0.0369565083697399,0.176877102397339,0.082936795885793,0.0390467089477969,0.043072810855539,0.0435938653644503,0.0419044617225954,0.030812554925513,0.0442865885321665,0.0468632810746288,0.0411709854463275,0.20773053694772,0.20773053694772,0.20773053694772,0.171800091361898,0.171800091361898,0.171800091361898,879.991999999969,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.82,1,0.1,2000,100,1,1000,1238,BYz33,2018-12-29T21:07:59.625473Z
empirical_AIC_full,0.037282173030813,0.036546347478118,0.13601731509818,0.0699486118690369,0.0412085020206961,0.0425702659780546,0.0446590896059273,0.0428126192015593,0.0328023858894492,0.0484842259933038,0.0475713859862514,0.0434271669525683,0.214318993935619,0.195362079974388,0.21314752182763,0.163622921288618,0.164355737236763,0.18648847499586,842.610999999975,PiecewiseConstant,XGBoost,Gaussian,All var equal contribution,3,FALSE,0.82,1,0.1,2000,100,1,1000,1238,BYz33,2018-12-29T21:07:59.625473Z
