n_vars,n_test,n_train,correlation,model,n_batches,n_samples,n_cores,computer_name,approach,time
10,5,10000,0.5,xgboost,40,1000,32,Linuxjullum,ctree,46.0939999999973
10,20,10000,0.5,xgboost,40,1000,32,Linuxjullum,ctree,50.205999999991
10,5,1000,0.5,xgboost,45,1000,32,Linuxjullum,ctree,36.3549999999959
10,20,1000,0.5,xgboost,45,1000,32,Linuxjullum,ctree,41.1009999999951
10,5,10000,0.5,xgboost,45,1000,32,Linuxjullum,ctree,44.3690000000061
10,20,10000,0.5,xgboost,45,1000,32,Linuxjullum,ctree,49.2139999999927
10,5,1000,0.5,xgboost,50,1000,32,Linuxjullum,ctree,36.4470000000001
10,20,1000,0.5,xgboost,50,1000,32,Linuxjullum,ctree,40.5890000000072
10,5,10000,0.5,xgboost,50,1000,32,Linuxjullum,ctree,44.5570000000007
10,20,10000,0.5,xgboost,50,1000,32,Linuxjullum,ctree,48.4799999999959
5,5,1000,0.5,xgboost,1,1000,8,Linuxjullum,ctree,3.36099999998987
7,5,1000,0.5,xgboost,1,1000,8,Linuxjullum,ctree,6.02300000000105
10,5,1000,0.5,xgboost,1,1000,8,Linuxjullum,ctree,35.6990000000078
5,20,1000,0.5,xgboost,1,1000,8,Linuxjullum,ctree,4.4320000000007
7,20,1000,0.5,xgboost,1,1000,8,Linuxjullum,ctree,11.8220000000001
10,20,1000,0.5,xgboost,1,1000,8,Linuxjullum,ctree,89.8769999999931
5,5,10000,0.5,xgboost,1,1000,8,Linuxjullum,ctree,4.98000000001048
7,5,10000,0.5,xgboost,1,1000,8,Linuxjullum,ctree,16.7710000000079
10,5,10000,0.5,xgboost,1,1000,8,Linuxjullum,ctree,202.74500000001
5,20,10000,0.5,xgboost,1,1000,8,Linuxjullum,ctree,6.39800000000105
7,20,10000,0.5,xgboost,1,1000,8,Linuxjullum,ctree,22.676999999996
10,20,10000,0.5,xgboost,1,1000,8,Linuxjullum,ctree,261.812000000005
5,5,1000,0.5,xgboost,2,1000,8,Linuxjullum,ctree,3.54099999999744
7,5,1000,0.5,xgboost,2,1000,8,Linuxjullum,ctree,5.09299999999348
10,5,1000,0.5,xgboost,2,1000,8,Linuxjullum,ctree,20.218000000008
5,20,1000,0.5,xgboost,2,1000,8,Linuxjullum,ctree,4.38000000000466
7,20,1000,0.5,xgboost,2,1000,8,Linuxjullum,ctree,8.42399999999907
10,20,1000,0.5,xgboost,2,1000,8,Linuxjullum,ctree,50.3889999999956
5,5,10000,0.5,xgboost,2,1000,8,Linuxjullum,ctree,4.71799999999348
7,5,10000,0.5,xgboost,2,1000,8,Linuxjullum,ctree,11.1189999999915
10,5,10000,0.5,xgboost,2,1000,8,Linuxjullum,ctree,110.595000000001
5,20,10000,0.5,xgboost,2,1000,8,Linuxjullum,ctree,5.51900000000023
7,20,10000,0.5,xgboost,2,1000,8,Linuxjullum,ctree,13.8700000000099
10,20,10000,0.5,xgboost,2,1000,8,Linuxjullum,ctree,145.09599999999
5,5,1000,0.5,xgboost,4,1000,8,Linuxjullum,ctree,5.41199999999662
7,5,1000,0.5,xgboost,4,1000,8,Linuxjullum,ctree,6.17399999999907
10,5,1000,0.5,xgboost,4,1000,8,Linuxjullum,ctree,14.5399999999936
5,20,1000,0.5,xgboost,4,1000,8,Linuxjullum,ctree,5.71099999999569
7,20,1000,0.5,xgboost,4,1000,8,Linuxjullum,ctree,8.04200000000128
10,20,1000,0.5,xgboost,4,1000,8,Linuxjullum,ctree,31.0749999999971
5,5,10000,0.5,xgboost,4,1000,8,Linuxjullum,ctree,6.0630000000092
7,5,10000,0.5,xgboost,4,1000,8,Linuxjullum,ctree,9.28500000000349
10,5,10000,0.5,xgboost,4,1000,8,Linuxjullum,ctree,61.7290000000066
5,20,10000,0.5,xgboost,4,1000,8,Linuxjullum,ctree,6.57499999999709
7,20,10000,0.5,xgboost,4,1000,8,Linuxjullum,ctree,10.8199999999924
10,20,10000,0.5,xgboost,4,1000,8,Linuxjullum,ctree,77.4290000000037
5,5,1000,0.5,xgboost,6,1000,8,Linuxjullum,ctree,7.30599999999686
7,5,1000,0.5,xgboost,6,1000,8,Linuxjullum,ctree,7.94199999999546
10,5,1000,0.5,xgboost,6,1000,8,Linuxjullum,ctree,14.0270000000019
5,20,1000,0.5,xgboost,6,1000,8,Linuxjullum,ctree,7.77999999999884
7,20,1000,0.5,xgboost,6,1000,8,Linuxjullum,ctree,9.11299999999756
10,20,1000,0.5,xgboost,6,1000,8,Linuxjullum,ctree,26.1159999999945
5,5,10000,0.5,xgboost,6,1000,8,Linuxjullum,ctree,7.77500000000873
7,5,10000,0.5,xgboost,6,1000,8,Linuxjullum,ctree,10.3499999999913
10,5,10000,0.5,xgboost,6,1000,8,Linuxjullum,ctree,45.6199999999954
5,20,10000,0.5,xgboost,6,1000,8,Linuxjullum,ctree,8.24699999998848
7,20,10000,0.5,xgboost,6,1000,8,Linuxjullum,ctree,11.1990000000078
10,20,10000,0.5,xgboost,6,1000,8,Linuxjullum,ctree,58.4020000000019
7,5,1000,0.5,xgboost,8,1000,8,Linuxjullum,ctree,9.57399999999325
10,5,1000,0.5,xgboost,8,1000,8,Linuxjullum,ctree,14.6959999999963
7,20,1000,0.5,xgboost,8,1000,8,Linuxjullum,ctree,10.6469999999972
10,20,1000,0.5,xgboost,8,1000,8,Linuxjullum,ctree,23.7589999999909
7,5,10000,0.5,xgboost,8,1000,8,Linuxjullum,ctree,11.580999999991
10,5,10000,0.5,xgboost,8,1000,8,Linuxjullum,ctree,37.5469999999914
7,20,10000,0.5,xgboost,8,1000,8,Linuxjullum,ctree,12.7520000000077
10,20,10000,0.5,xgboost,8,1000,8,Linuxjullum,ctree,46.7580000000016
7,5,1000,0.5,xgboost,10,1000,8,Linuxjullum,ctree,10.0540000000037
10,5,1000,0.5,xgboost,10,1000,8,Linuxjullum,ctree,16.9890000000014
7,20,1000,0.5,xgboost,10,1000,8,Linuxjullum,ctree,11.5529999999999
10,20,1000,0.5,xgboost,10,1000,8,Linuxjullum,ctree,31.0040000000008
7,5,10000,0.5,xgboost,10,1000,8,Linuxjullum,ctree,12.7960000000021
10,5,10000,0.5,xgboost,10,1000,8,Linuxjullum,ctree,50.7609999999986
7,20,10000,0.5,xgboost,10,1000,8,Linuxjullum,ctree,13.9879999999976
10,20,10000,0.5,xgboost,10,1000,8,Linuxjullum,ctree,61.6830000000045
7,5,1000,0.5,xgboost,15,1000,8,Linuxjullum,ctree,9.8859999999986
10,5,1000,0.5,xgboost,15,1000,8,Linuxjullum,ctree,14.5829999999987
7,20,1000,0.5,xgboost,15,1000,8,Linuxjullum,ctree,10.9219999999914
10,20,1000,0.5,xgboost,15,1000,8,Linuxjullum,ctree,23.9229999999952
7,5,10000,0.5,xgboost,15,1000,8,Linuxjullum,ctree,11.6469999999972
10,5,10000,0.5,xgboost,15,1000,8,Linuxjullum,ctree,39.2719999999972
7,20,10000,0.5,xgboost,15,1000,8,Linuxjullum,ctree,12.7510000000038
10,20,10000,0.5,xgboost,15,1000,8,Linuxjullum,ctree,47.5599999999977
7,5,1000,0.5,xgboost,20,1000,8,Linuxjullum,ctree,9.97699999999895
10,5,1000,0.5,xgboost,20,1000,8,Linuxjullum,ctree,15.1939999999886
7,20,1000,0.5,xgboost,20,1000,8,Linuxjullum,ctree,10.9600000000064
10,20,1000,0.5,xgboost,20,1000,8,Linuxjullum,ctree,26.9049999999988
7,5,10000,0.5,xgboost,20,1000,8,Linuxjullum,ctree,11.6440000000002
10,5,10000,0.5,xgboost,20,1000,8,Linuxjullum,ctree,40.5110000000132
7,20,10000,0.5,xgboost,20,1000,8,Linuxjullum,ctree,13.0080000000016
10,20,10000,0.5,xgboost,20,1000,8,Linuxjullum,ctree,50.5589999999938
7,5,1000,0.5,xgboost,25,1000,8,Linuxjullum,ctree,9.77499999999418
10,5,1000,0.5,xgboost,25,1000,8,Linuxjullum,ctree,14.2259999999951
7,20,1000,0.5,xgboost,25,1000,8,Linuxjullum,ctree,10.6460000000079
10,20,1000,0.5,xgboost,25,1000,8,Linuxjullum,ctree,23.7430000000022
7,5,10000,0.5,xgboost,25,1000,8,Linuxjullum,ctree,11.5050000000047
10,5,10000,0.5,xgboost,25,1000,8,Linuxjullum,ctree,44.3179999999993
7,20,10000,0.5,xgboost,25,1000,8,Linuxjullum,ctree,12.4030000000057
10,20,10000,0.5,xgboost,25,1000,8,Linuxjullum,ctree,53
7,5,1000,0.5,xgboost,30,1000,8,Linuxjullum,ctree,9.81200000000536
10,5,1000,0.5,xgboost,30,1000,8,Linuxjullum,ctree,14.7229999999981
7,20,1000,0.5,xgboost,30,1000,8,Linuxjullum,ctree,10.7649999999994
10,20,1000,0.5,xgboost,30,1000,8,Linuxjullum,ctree,25.1940000000031
7,5,10000,0.5,xgboost,30,1000,8,Linuxjullum,ctree,11.5869999999995
10,5,10000,0.5,xgboost,30,1000,8,Linuxjullum,ctree,38.7200000000012
7,20,10000,0.5,xgboost,30,1000,8,Linuxjullum,ctree,12.7609999999986
10,20,10000,0.5,xgboost,30,1000,8,Linuxjullum,ctree,47.8469999999943
10,5,1000,0.5,xgboost,35,1000,8,Linuxjullum,ctree,15.4840000000113
10,20,1000,0.5,xgboost,35,1000,8,Linuxjullum,ctree,25.0329999999958
10,5,10000,0.5,xgboost,35,1000,8,Linuxjullum,ctree,39.8469999999943
10,20,10000,0.5,xgboost,35,1000,8,Linuxjullum,ctree,48.7509999999893
10,5,1000,0.5,xgboost,40,1000,8,Linuxjullum,ctree,14.3269999999902
10,20,1000,0.5,xgboost,40,1000,8,Linuxjullum,ctree,23.4339999999938
10,5,10000,0.5,xgboost,40,1000,8,Linuxjullum,ctree,36.7740000000049
10,20,10000,0.5,xgboost,40,1000,8,Linuxjullum,ctree,45.0230000000011
10,5,1000,0.5,xgboost,45,1000,8,Linuxjullum,ctree,15.1140000000014
10,20,1000,0.5,xgboost,45,1000,8,Linuxjullum,ctree,24.3760000000038
10,5,10000,0.5,xgboost,45,1000,8,Linuxjullum,ctree,38.8349999999919
10,20,10000,0.5,xgboost,45,1000,8,Linuxjullum,ctree,47.6549999999988
10,5,1000,0.5,xgboost,50,1000,8,Linuxjullum,ctree,15.6979999999894
10,20,1000,0.5,xgboost,50,1000,8,Linuxjullum,ctree,24.9930000000022
10,5,10000,0.5,xgboost,50,1000,8,Linuxjullum,ctree,37.9210000000021
10,20,10000,0.5,xgboost,50,1000,8,Linuxjullum,ctree,46.9199999999983
5,5,1000,0.5,xgboost,1,1000,1,Linuxjullum,ctree,1.45099999998638
7,5,1000,0.5,xgboost,1,1000,1,Linuxjullum,ctree,4.17699999999604
10,5,1000,0.5,xgboost,1,1000,1,Linuxjullum,ctree,34.4459999999963
5,20,1000,0.5,xgboost,1,1000,1,Linuxjullum,ctree,2.38799999999173
7,20,1000,0.5,xgboost,1,1000,1,Linuxjullum,ctree,8.52400000000489
10,20,1000,0.5,xgboost,1,1000,1,Linuxjullum,ctree,87.8640000000014
5,5,10000,0.5,xgboost,1,1000,1,Linuxjullum,ctree,2.05400000000373
7,5,10000,0.5,xgboost,1,1000,1,Linuxjullum,ctree,12.4649999999965
10,5,10000,0.5,xgboost,1,1000,1,Linuxjullum,ctree,200.876000000004
5,20,10000,0.5,xgboost,1,1000,1,Linuxjullum,ctree,3.34799999999814
7,20,10000,0.5,xgboost,1,1000,1,Linuxjullum,ctree,18.8320000000094
10,20,10000,0.5,xgboost,1,1000,1,Linuxjullum,ctree,246.494000000006
5,5,1000,0.5,xgboost,2,1000,1,Linuxjullum,ctree,0.932000000000698
7,5,1000,0.5,xgboost,2,1000,1,Linuxjullum,ctree,3.50900000000547
10,5,1000,0.5,xgboost,2,1000,1,Linuxjullum,ctree,32.4219999999914
5,20,1000,0.5,xgboost,2,1000,1,Linuxjullum,ctree,2.08200000000943
7,20,1000,0.5,xgboost,2,1000,1,Linuxjullum,ctree,9.97100000000501
10,20,1000,0.5,xgboost,2,1000,1,Linuxjullum,ctree,95.0469999999914
5,5,10000,0.5,xgboost,2,1000,1,Linuxjullum,ctree,2.05000000000291
7,5,10000,0.5,xgboost,2,1000,1,Linuxjullum,ctree,12.1520000000019
10,5,10000,0.5,xgboost,2,1000,1,Linuxjullum,ctree,187.00499999999
5,20,10000,0.5,xgboost,2,1000,1,Linuxjullum,ctree,3.88199999999779
7,20,10000,0.5,xgboost,2,1000,1,Linuxjullum,ctree,18.6170000000129
10,20,10000,0.5,xgboost,2,1000,1,Linuxjullum,ctree,249.934999999998
5,5,1000,0.5,xgboost,4,1000,1,Linuxjullum,ctree,1.0049999999901
7,5,1000,0.5,xgboost,4,1000,1,Linuxjullum,ctree,3.44499999999243
10,5,1000,0.5,xgboost,4,1000,1,Linuxjullum,ctree,35.2099999999919
5,20,1000,0.5,xgboost,4,1000,1,Linuxjullum,ctree,2.54000000000815
7,20,1000,0.5,xgboost,4,1000,1,Linuxjullum,ctree,8.61600000000908
10,20,1000,0.5,xgboost,4,1000,1,Linuxjullum,ctree,97.7679999999964
5,5,10000,0.5,xgboost,4,1000,1,Linuxjullum,ctree,2.14300000001094
7,5,10000,0.5,xgboost,4,1000,1,Linuxjullum,ctree,12.375
10,5,10000,0.5,xgboost,4,1000,1,Linuxjullum,ctree,192.555000000008
5,20,10000,0.5,xgboost,4,1000,1,Linuxjullum,ctree,3.32700000000477
7,20,10000,0.5,xgboost,4,1000,1,Linuxjullum,ctree,18.2379999999976
10,20,10000,0.5,xgboost,4,1000,1,Linuxjullum,ctree,248.251000000004
5,5,1000,0.5,xgboost,6,1000,1,Linuxjullum,ctree,0.99199999999837
7,5,1000,0.5,xgboost,6,1000,1,Linuxjullum,ctree,3.375
10,5,1000,0.5,xgboost,6,1000,1,Linuxjullum,ctree,33.2150000000111
5,20,1000,0.5,xgboost,6,1000,1,Linuxjullum,ctree,2.61299999999756
7,20,1000,0.5,xgboost,6,1000,1,Linuxjullum,ctree,10.6659999999974
10,20,1000,0.5,xgboost,6,1000,1,Linuxjullum,ctree,96.3920000000071
5,5,10000,0.5,xgboost,6,1000,1,Linuxjullum,ctree,2.29099999999744
7,5,10000,0.5,xgboost,6,1000,1,Linuxjullum,ctree,13.3669999999984
10,5,10000,0.5,xgboost,6,1000,1,Linuxjullum,ctree,189.476999999999
5,20,10000,0.5,xgboost,6,1000,1,Linuxjullum,ctree,3.44199999999546
7,20,10000,0.5,xgboost,6,1000,1,Linuxjullum,ctree,18.0090000000055
10,20,10000,0.5,xgboost,6,1000,1,Linuxjullum,ctree,250.093999999997
7,5,1000,0.5,xgboost,8,1000,1,Linuxjullum,ctree,3.41999999999825
10,5,1000,0.5,xgboost,8,1000,1,Linuxjullum,ctree,32.9489999999933
7,20,1000,0.5,xgboost,8,1000,1,Linuxjullum,ctree,10.2119999999995
10,20,1000,0.5,xgboost,8,1000,1,Linuxjullum,ctree,95.0690000000031
7,5,10000,0.5,xgboost,8,1000,1,Linuxjullum,ctree,12.7869999999966
10,5,10000,0.5,xgboost,8,1000,1,Linuxjullum,ctree,191.137000000002
7,20,10000,0.5,xgboost,8,1000,1,Linuxjullum,ctree,18.1440000000002
10,20,10000,0.5,xgboost,8,1000,1,Linuxjullum,ctree,252.032000000007
7,5,1000,0.5,xgboost,10,1000,1,Linuxjullum,ctree,3.70600000000559
10,5,1000,0.5,xgboost,10,1000,1,Linuxjullum,ctree,31.4649999999965
7,20,1000,0.5,xgboost,10,1000,1,Linuxjullum,ctree,9.51399999999558
10,20,1000,0.5,xgboost,10,1000,1,Linuxjullum,ctree,95.4780000000028
7,5,10000,0.5,xgboost,10,1000,1,Linuxjullum,ctree,12.8539999999921
10,5,10000,0.5,xgboost,10,1000,1,Linuxjullum,ctree,192.501000000004
7,20,10000,0.5,xgboost,10,1000,1,Linuxjullum,ctree,18.2649999999994
10,20,10000,0.5,xgboost,10,1000,1,Linuxjullum,ctree,245.765999999989
7,5,1000,0.5,xgboost,15,1000,1,Linuxjullum,ctree,3.88199999999779
10,5,1000,0.5,xgboost,15,1000,1,Linuxjullum,ctree,31.2970000000059
7,20,1000,0.5,xgboost,15,1000,1,Linuxjullum,ctree,9.73200000000361
10,20,1000,0.5,xgboost,15,1000,1,Linuxjullum,ctree,92.0280000000057
7,5,10000,0.5,xgboost,15,1000,1,Linuxjullum,ctree,12.9550000000017
10,5,10000,0.5,xgboost,15,1000,1,Linuxjullum,ctree,196.850999999995
7,20,10000,0.5,xgboost,15,1000,1,Linuxjullum,ctree,18.6100000000006
10,20,10000,0.5,xgboost,15,1000,1,Linuxjullum,ctree,247.220000000001
7,5,1000,0.5,xgboost,20,1000,1,Linuxjullum,ctree,3.96199999999953
10,5,1000,0.5,xgboost,20,1000,1,Linuxjullum,ctree,32.5329999999958
7,20,1000,0.5,xgboost,20,1000,1,Linuxjullum,ctree,9.96199999999953
10,20,1000,0.5,xgboost,20,1000,1,Linuxjullum,ctree,87.6810000000114
7,5,10000,0.5,xgboost,20,1000,1,Linuxjullum,ctree,13.6010000000097
10,5,10000,0.5,xgboost,20,1000,1,Linuxjullum,ctree,201.044999999998
7,20,10000,0.5,xgboost,20,1000,1,Linuxjullum,ctree,18.8249999999971
10,20,10000,0.5,xgboost,20,1000,1,Linuxjullum,ctree,247.654999999999
7,5,1000,0.5,xgboost,25,1000,1,Linuxjullum,ctree,4.04200000000128
10,5,1000,0.5,xgboost,25,1000,1,Linuxjullum,ctree,32.7949999999983
7,20,1000,0.5,xgboost,25,1000,1,Linuxjullum,ctree,10.2119999999995
10,20,1000,0.5,xgboost,25,1000,1,Linuxjullum,ctree,86.1059999999998
7,5,10000,0.5,xgboost,25,1000,1,Linuxjullum,ctree,13.1889999999985
10,5,10000,0.5,xgboost,25,1000,1,Linuxjullum,ctree,202.218000000008
7,20,10000,0.5,xgboost,25,1000,1,Linuxjullum,ctree,19.3520000000135
10,20,10000,0.5,xgboost,25,1000,1,Linuxjullum,ctree,248.427000000011
7,5,1000,0.5,xgboost,30,1000,1,Linuxjullum,ctree,4.13700000000244
10,5,1000,0.5,xgboost,30,1000,1,Linuxjullum,ctree,32.0079999999871
7,20,1000,0.5,xgboost,30,1000,1,Linuxjullum,ctree,10.4159999999974
10,20,1000,0.5,xgboost,30,1000,1,Linuxjullum,ctree,87.3029999999999
7,5,10000,0.5,xgboost,30,1000,1,Linuxjullum,ctree,13.6759999999922
10,5,10000,0.5,xgboost,30,1000,1,Linuxjullum,ctree,203.827000000005
7,20,10000,0.5,xgboost,30,1000,1,Linuxjullum,ctree,19.6490000000049
10,20,10000,0.5,xgboost,30,1000,1,Linuxjullum,ctree,251.944999999992
10,5,1000,0.5,xgboost,35,1000,1,Linuxjullum,ctree,32.6000000000058
10,20,1000,0.5,xgboost,35,1000,1,Linuxjullum,ctree,85.2480000000069
10,5,10000,0.5,xgboost,35,1000,1,Linuxjullum,ctree,202.941000000006
10,20,10000,0.5,xgboost,35,1000,1,Linuxjullum,ctree,251.872000000003
10,5,1000,0.5,xgboost,40,1000,1,Linuxjullum,ctree,32.7419999999984
10,20,1000,0.5,xgboost,40,1000,1,Linuxjullum,ctree,84.5829999999987
10,5,10000,0.5,xgboost,40,1000,1,Linuxjullum,ctree,202.467000000004
10,20,10000,0.5,xgboost,40,1000,1,Linuxjullum,ctree,252.490999999995
10,5,1000,0.5,xgboost,45,1000,1,Linuxjullum,ctree,32.4290000000037
10,20,1000,0.5,xgboost,45,1000,1,Linuxjullum,ctree,86.1570000000065
10,5,10000,0.5,xgboost,45,1000,1,Linuxjullum,ctree,201.804999999993
10,20,10000,0.5,xgboost,45,1000,1,Linuxjullum,ctree,253.132999999987
10,5,1000,0.5,xgboost,50,1000,1,Linuxjullum,ctree,32.4229999999952
10,20,1000,0.5,xgboost,50,1000,1,Linuxjullum,ctree,85.5689999999886
10,5,10000,0.5,xgboost,50,1000,1,Linuxjullum,ctree,201.755999999994
10,20,10000,0.5,xgboost,50,1000,1,Linuxjullum,ctree,256.383000000002
5,5,1000,0.5,xgboost,1,1000,4,Linuxjullum,ctree,3.21699999998964
7,5,1000,0.5,xgboost,1,1000,4,Linuxjullum,ctree,6.18600000000151
10,5,1000,0.5,xgboost,1,1000,4,Linuxjullum,ctree,35.8819999999978
5,20,1000,0.5,xgboost,1,1000,4,Linuxjullum,ctree,4.58299999999872
7,20,1000,0.5,xgboost,1,1000,4,Linuxjullum,ctree,12.0660000000062
10,20,1000,0.5,xgboost,1,1000,4,Linuxjullum,ctree,90.4349999999977
5,5,10000,0.5,xgboost,1,1000,4,Linuxjullum,ctree,5.29899999999907
7,5,10000,0.5,xgboost,1,1000,4,Linuxjullum,ctree,16.900999999998
10,5,10000,0.5,xgboost,1,1000,4,Linuxjullum,ctree,200.739000000001
5,20,10000,0.5,xgboost,1,1000,4,Linuxjullum,ctree,6.80500000000757
7,20,10000,0.5,xgboost,1,1000,4,Linuxjullum,ctree,22.3680000000022
10,20,10000,0.5,xgboost,1,1000,4,Linuxjullum,ctree,254.217999999994
5,5,1000,0.5,xgboost,2,1000,4,Linuxjullum,ctree,3.78800000000047
7,5,1000,0.5,xgboost,2,1000,4,Linuxjullum,ctree,5.54000000000815
10,5,1000,0.5,xgboost,2,1000,4,Linuxjullum,ctree,20.9189999999944
5,20,1000,0.5,xgboost,2,1000,4,Linuxjullum,ctree,4.4890000000014
7,20,1000,0.5,xgboost,2,1000,4,Linuxjullum,ctree,8.625
10,20,1000,0.5,xgboost,2,1000,4,Linuxjullum,ctree,50.275999999998
5,5,10000,0.5,xgboost,2,1000,4,Linuxjullum,ctree,5.03200000000652
7,5,10000,0.5,xgboost,2,1000,4,Linuxjullum,ctree,11.4860000000044
10,5,10000,0.5,xgboost,2,1000,4,Linuxjullum,ctree,113.34199999999
5,20,10000,0.5,xgboost,2,1000,4,Linuxjullum,ctree,5.76299999999174
7,20,10000,0.5,xgboost,2,1000,4,Linuxjullum,ctree,14.3220000000001
10,20,10000,0.5,xgboost,2,1000,4,Linuxjullum,ctree,144.471000000005
5,5,1000,0.5,xgboost,4,1000,4,Linuxjullum,ctree,5.76499999999942
7,5,1000,0.5,xgboost,4,1000,4,Linuxjullum,ctree,6.77700000000186
10,5,1000,0.5,xgboost,4,1000,4,Linuxjullum,ctree,15.1739999999991
5,20,1000,0.5,xgboost,4,1000,4,Linuxjullum,ctree,6.02300000000105
7,20,1000,0.5,xgboost,4,1000,4,Linuxjullum,ctree,8.67299999999523
10,20,1000,0.5,xgboost,4,1000,4,Linuxjullum,ctree,31.6359999999986
5,5,10000,0.5,xgboost,4,1000,4,Linuxjullum,ctree,6.47699999999895
7,5,10000,0.5,xgboost,4,1000,4,Linuxjullum,ctree,9.78399999999965
10,5,10000,0.5,xgboost,4,1000,4,Linuxjullum,ctree,61.2430000000022
5,20,10000,0.5,xgboost,4,1000,4,Linuxjullum,ctree,7.04399999999441
7,20,10000,0.5,xgboost,4,1000,4,Linuxjullum,ctree,11.6160000000091
10,20,10000,0.5,xgboost,4,1000,4,Linuxjullum,ctree,77.8959999999934
5,5,1000,0.5,xgboost,6,1000,4,Linuxjullum,ctree,5.91399999998976
7,5,1000,0.5,xgboost,6,1000,4,Linuxjullum,ctree,7.09799999999814
10,5,1000,0.5,xgboost,6,1000,4,Linuxjullum,ctree,17.4289999999892
5,20,1000,0.5,xgboost,6,1000,4,Linuxjullum,ctree,6.16300000000047
7,20,1000,0.5,xgboost,6,1000,4,Linuxjullum,ctree,9.05000000000291
10,20,1000,0.5,xgboost,6,1000,4,Linuxjullum,ctree,38.5900000000111
5,5,10000,0.5,xgboost,6,1000,4,Linuxjullum,ctree,6.61000000000058
7,5,10000,0.5,xgboost,6,1000,4,Linuxjullum,ctree,10.6119999999937
10,5,10000,0.5,xgboost,6,1000,4,Linuxjullum,ctree,77.0570000000007
5,20,10000,0.5,xgboost,6,1000,4,Linuxjullum,ctree,7.20900000000256
7,20,10000,0.5,xgboost,6,1000,4,Linuxjullum,ctree,12.627999999997
10,20,10000,0.5,xgboost,6,1000,4,Linuxjullum,ctree,95.7549999999901
7,5,1000,0.5,xgboost,8,1000,4,Linuxjullum,ctree,6.58900000000722
10,5,1000,0.5,xgboost,8,1000,4,Linuxjullum,ctree,14.8629999999976
7,20,1000,0.5,xgboost,8,1000,4,Linuxjullum,ctree,8.19199999999546
10,20,1000,0.5,xgboost,8,1000,4,Linuxjullum,ctree,30.9989999999962
7,5,10000,0.5,xgboost,8,1000,4,Linuxjullum,ctree,9.5170000000071
10,5,10000,0.5,xgboost,8,1000,4,Linuxjullum,ctree,60.5829999999987
7,20,10000,0.5,xgboost,8,1000,4,Linuxjullum,ctree,11.2449999999953
10,20,10000,0.5,xgboost,8,1000,4,Linuxjullum,ctree,75.0429999999906
7,5,1000,0.5,xgboost,10,1000,4,Linuxjullum,ctree,7.13099999999395
10,5,1000,0.5,xgboost,10,1000,4,Linuxjullum,ctree,16.6360000000132
7,20,1000,0.5,xgboost,10,1000,4,Linuxjullum,ctree,8.90700000000652
10,20,1000,0.5,xgboost,10,1000,4,Linuxjullum,ctree,34.2330000000075
7,5,10000,0.5,xgboost,10,1000,4,Linuxjullum,ctree,10.278999999995
10,5,10000,0.5,xgboost,10,1000,4,Linuxjullum,ctree,69.7449999999954
7,20,10000,0.5,xgboost,10,1000,4,Linuxjullum,ctree,12.054999999993
10,20,10000,0.5,xgboost,10,1000,4,Linuxjullum,ctree,86.6049999999959
7,5,1000,0.5,xgboost,15,1000,4,Linuxjullum,ctree,7.3700000000099
10,5,1000,0.5,xgboost,15,1000,4,Linuxjullum,ctree,15.1490000000049
7,20,1000,0.5,xgboost,15,1000,4,Linuxjullum,ctree,8.83800000000338
10,20,1000,0.5,xgboost,15,1000,4,Linuxjullum,ctree,32.1290000000008
7,5,10000,0.5,xgboost,15,1000,4,Linuxjullum,ctree,10.1420000000071
10,5,10000,0.5,xgboost,15,1000,4,Linuxjullum,ctree,62.9510000000009
7,20,10000,0.5,xgboost,15,1000,4,Linuxjullum,ctree,12.122000000003
10,20,10000,0.5,xgboost,15,1000,4,Linuxjullum,ctree,78.4229999999952
7,5,1000,0.5,xgboost,20,1000,4,Linuxjullum,ctree,6.61500000000524
10,5,1000,0.5,xgboost,20,1000,4,Linuxjullum,ctree,14.6579999999958
7,20,1000,0.5,xgboost,20,1000,4,Linuxjullum,ctree,8.52199999999721
10,20,1000,0.5,xgboost,20,1000,4,Linuxjullum,ctree,30.8419999999896
7,5,10000,0.5,xgboost,20,1000,4,Linuxjullum,ctree,9.63199999999779
10,5,10000,0.5,xgboost,20,1000,4,Linuxjullum,ctree,60.5270000000019
7,20,10000,0.5,xgboost,20,1000,4,Linuxjullum,ctree,11.6010000000097
10,20,10000,0.5,xgboost,20,1000,4,Linuxjullum,ctree,72.9820000000036
7,5,1000,0.5,xgboost,25,1000,4,Linuxjullum,ctree,6.82499999999709
10,5,1000,0.5,xgboost,25,1000,4,Linuxjullum,ctree,14.1030000000028
7,20,1000,0.5,xgboost,25,1000,4,Linuxjullum,ctree,8.31600000000617
10,20,1000,0.5,xgboost,25,1000,4,Linuxjullum,ctree,29.8500000000058
7,5,10000,0.5,xgboost,25,1000,4,Linuxjullum,ctree,9.49099999999453
10,5,10000,0.5,xgboost,25,1000,4,Linuxjullum,ctree,65.7690000000002
7,20,10000,0.5,xgboost,25,1000,4,Linuxjullum,ctree,11.4649999999965
10,20,10000,0.5,xgboost,25,1000,4,Linuxjullum,ctree,80.7299999999959
7,5,1000,0.5,xgboost,30,1000,4,Linuxjullum,ctree,6.85199999999895
10,5,1000,0.5,xgboost,30,1000,4,Linuxjullum,ctree,15.5409999999974
7,20,1000,0.5,xgboost,30,1000,4,Linuxjullum,ctree,8.7780000000057
10,20,1000,0.5,xgboost,30,1000,4,Linuxjullum,ctree,31.6410000000033
